concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
groupe_insa_inter_filière	insa_rouen_normandie_mécanique	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	2	50.0	0.0	1122	1122	3	
groupe_insa_inter_filière	insa_strasbourg_génie_civil	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	10	40.0	10.0	670	682	11	
groupe_insa_inter_filière	insa_strasbourg_génie_civil	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	2	50.0	50.0	480	480	3	
groupe_insa_inter_filière	insa_strasbourg_génie_climatique_et_energétique	4483	38.1	19.6	1607	38.3	22.0	1607	38.3	22.0	2	100.0	0.0	1021	1021	12	
groupe_insa_inter_filière	insa_strasbourg_génie_electrique	5246	26.3	19.3	2711	26.8	21.8	2711	26.8	21.8	6	16.7	50.0	1596	1540	5	
groupe_insa_inter_filière	insa_strasbourg_génie_mécanique										17	11.8	23.5	1152	1177	22	
groupe_insa_inter_filière	insa_strasbourg_mécatronique										6	33.3	16.7	1185	1191	6	
groupe_insa_inter_filière	insa_strasbourg_plasturgie										1	0.0	0.0	1597	1597	16	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie mÃ©canique, gÃ©nie industriel et mÃ©catronique PSI-PT	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	24					44	
groupe_insa_inter_filière	insa_strasbourg_topographie	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	3	33.3	0.0	1008	1110	5	
groupe_insa_inter_filière	insa_strasbourg_topographie	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	6	0.0	16.7	1185	1191	11	
groupe_insa_inter_filière	insa_toulouse_automatique_et_electronique	5246	26.3	19.3	2711	26.8	21.8	2711	26.8	21.8	2	50.0	50.0	515	515	3	
groupe_insa_inter_filière	insa_toulouse_génie_biologique	4439	47.9	20.4	2290	51.6	23.0	2290	51.6	23.0	2	50.0	50.0	439	439	2	
groupe_insa_inter_filière	insa_toulouse_génie_civil	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	1	0.0	0.0	366	366	1	
groupe_insa_inter_filière	insa_toulouse_génie_civil	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	5	20.0	0.0	490	433	5	
groupe_insa_inter_filière	insa_toulouse_génie_des_procédés_et_environnement	4483	38.1	19.6	1607	38.3	22.0	1607	38.3	22.0	8	50.0	0.0	738	731	10	
groupe_insa_inter_filière	insa_toulouse_génie_mécanique	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	6	16.7	16.7	659	673	4	
groupe_insa_inter_filière	insa_toulouse_génie_physique	1686	14.4	17.1	876	15.8	19.1	876	15.8	19.1	1	0.0	0.0	111	111	1	
groupe_insa_inter_filière	insa_toulouse_génie_physique	4917	32.4	20.1	2740	33.6	23.0	2740	33.6	23.0	1	0.0	0.0	594	594	5	
groupe_insa_inter_filière	insa_toulouse_informatique_et_réseaux										5	0.0	20.0	407	415	6	
groupe_insa_inter_filière	insa_toulouse_mathématiques_appliquées										2	0.0	0.0	361	361	2	
groupe_insa_inter_filière	Concours INSA Domaine Informatique, mathÃ©matique, modÃ©lisation PC-PSI-PT	3414	25.7	19.1	1127	25.8	21.0	1127	25.8	21.0	7					8	
groupe_insa_inter_filière	isis_castres_informatique_pour_la_santé	4439	47.9	20.4	2290	51.6	23.0	2290	51.6	23.0	1	100.0	0.0	1419	1419	2	
groupe_insa_inter_filière	sup'enr_perpignan_energétique_et_energies_renouvelables	4483	38.1	19.6	1607	38.3	22.0	1607	38.3	22.0	0	0.0	0.0	0	0	2	
cesi	cesi_angoulãªme										0	0.0	0.0	0	0	10	
cesi	cesi_arras										2	0.0	0.0	108	108	15	
cesi	cesi_bordeaux										2	50.0	50.0	155	155	12	
cesi	cesi_lyon										5	0.0	20.0	104	97	20	
cesi	cesi_rouen										2	50.0	50.0	85	85	10	
cesi	cesi_nancy										0	0.0	0.0	0	0	10	
cesi	cesi_nanterre										6	33.3	16.7	132	137	20	
cesi	cesi_nice_sophia_antipolis										3	33.3	0.0	54	71	10	
cesi	cesi_saint_nazaire										1	0.0	0.0	166	166	20	
cesi	Concours CESI Ecole d'IngÃ©nieurs - IngÃ©nieur GÃ©nÃ©raliste	563	26.5	11.9	175	25.7	16.0	175	25.7	16.0	21					127	
cesi	cesi_aix_en_provence										0	0.0	0.0	0	0	10	
cesi	cesi_arras										1	0.0	0.0	42	42	5	
cesi	cesi_bordeaux										2	0.0	0.0	43	43	6	
cesi	cesi_la_rochelle										0	0.0	0.0	0	0	6	
cesi	cesi_lille										0	0.0	0.0	0	0	5	
cesi	cesi_lyon										2	0.0	50.0	49	49	2	
cesi	cesi_rouen										0	0.0	0.0	0	0	5	
cesi	cesi_nancy										0	0.0	0.0	0	0	10	
cesi	cesi_nanterre										0	0.0	0.0	0	0	12	
cesi	cesi_nice_sophia_antipolis										0	0.0	0.0	0	0	2	
cesi	cesi_orléans										0	0.0	0.0	0	0	5	
cesi	cesi_pau										0	0.0	0.0	0	0	2	
cesi	cesi_reims										1	0.0	0.0	15	15	6	
cesi	cesi_saint_nazaire										0	0.0	0.0	0	0	20	
cesi	cesi_strasbourg										0	0.0	0.0	0	0	15	
cesi	cesi_toulouse										0	0.0	0.0	0	0	3	
cesi	Concours CESI Ecole d'IngÃ©nieurs - IngÃ©nieur en Informatique (interFilÃ¨re)	153	11.8	7.8	67	16.4	7.5	67	16.4	7.5	6					114	
epita	epita_campus_lyon										4	0.0	0.0	67	66	3	
epita	epita_campus_paris										9	0.0	0.0	89	85	5	
epita	epita_campus_toulouse										1	0.0	0.0	60	60	1	
epita	epita_campus_strasbourg										0	0.0	0.0	0	0	2	
epita	epita_campus_rennes										1	0.0	0.0	38	38	1	
epita	ipsa_paris										7	42.9	0.0	23	31	14	
epita	ipsa_toulouse										6	16.7	0.0	86	72	6	
epita	esme_sudria										9	0.0	22.2	93	90	10	
epita	Concours EPITA / IPSA / ESME PT	261	17.6	12.6	176	15.3	13.1	139	12.2	11.5	37					42	
