concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
banque_centrale_supelec	centrale_nantes__ci										5	40.0	0.0	11	11	2	
banque_centrale_supelec	institut_d'optique_graduate_school_(supoptique)_ci										1	100.0	100.0	15	15	1	
banque_centrale_supelec	centrale_marseille_ci										0	0.0	0.0	0	0	1	
banque_centrale_supelec	Concours Cycle International Centrale-Supelec PSI	75	50.7	5.3	18	44.4	11.1	18	44.4	11.1	13					16	
banque_centrale_supelec	centrale_casablanca_ci	75	50.7	5.3	18	44.4	11.1	0	0.0	0.0	0	0.0	0.0	0	0	8	
banque_centrale_supelec	arts_et_métiers										260	24.2	25.0	958	926	254	
banque_centrale_supelec	arts_et_métiers_ingénieurs_militaires										3	0.0	0.0	853	867	6	
banque_centrale_supelec	Concours ARTS ET MÃ‰TIERS ParisTech PSI	3336	22.9	17.3	1603	21.3	19.8	1447	21.5	19.9	263					260	
banque_centrale_supelec	ensea_cergy	3336	22.9	17.3	2454	22.1	18.6	1944	22.0	20.0	44	9.1	38.6	1790	1749	70	
banque_centrale_supelec	epf_campus_troyes										2	0.0	0.0	333	333	10	
banque_centrale_supelec	epf_campus_montpellier										7	57.1	0.0	337	321	8	
banque_centrale_supelec	epf_campus_sceaux										12	58.3	25.0	308	309	6	
banque_centrale_supelec	Concours EPF Sceaux-Troyes-Montpellier PSI	807	32.3	15.4	612	33.2	15.8	406	36.9	15.0	21					24	
banque_centrale_supelec	estp_paris_travaux_publics_(tp)_campus_de_cachan										57	24.6	8.8	735	697	60	
banque_centrale_supelec	estp_paris_bâtiment_(b)_campus_de_cachan										53	32.1	22.6	606	582	55	
banque_centrale_supelec	estp_paris_génie_mécanique_et_electrique(gme)										29	13.8	13.8	797	760	30	
banque_centrale_supelec	estp_paris_topographie_(t)										3	0.0	0.0	849	850	14	
banque_centrale_supelec	estp_paris_bâtiment_(b)_campus_de_troyes										21	19.0	9.5	813	783	24	
banque_centrale_supelec	estp_paris_travaux_publics_(tp)_campus_de_dijon										10	20.0	20.0	839	842	12	
banque_centrale_supelec	Concours ESTP PSI	1389	27.3	18.4	1191	27.3	18.1	882	28.3	18.4	173					195	
banque_centrale_supelec	ecole_navale_brest	793	19.2	24.6	209	19.1	44.0	115	18.3	59.1	32	15.6	65.6	36	37	32	
concours_commun_mines_ponts	chimie_paristech										0	0.0	0.0	0	0	2	
concours_commun_mines_ponts	ensae_paris										10	40.0	10.0	647	612	8	
concours_commun_mines_ponts	ensta_paris										53	24.5	9.4	562	504	55	
concours_commun_mines_ponts	ensta_paris_apprentissage										2	0.0	0.0	666	666	2	
concours_commun_mines_ponts	imt_atlantique										91	29.7	15.4	925	892	85	
concours_commun_mines_ponts	isae_supaero_toulouse										77	13.0	11.7	388	372	75	
concours_commun_mines_ponts	mines_de_nancy										43	25.6	18.6	724	720	48	
concours_commun_mines_ponts	mines_saint_etienne										45	24.4	15.6	862	850	47	
concours_commun_mines_ponts	mines_paris										34	26.5	0.0	97	97	36	
concours_commun_mines_ponts	ponts_paristech										60	23.3	5.0	320	311	58	
concours_commun_mines_ponts	telecom_paris										35	22.9	8.6	440	416	31	
concours_commun_mines_ponts	Concours CCMP PSI	3714	23.9	16.0	1233	20.7	13.9	1215	20.9	13.7	450					447	
concours_mines_télécom	ecole_meteorologie_(fonctionnaire)	4235	25.1	16.8	2308	22.7	18.2	2199	23.1	17.9	3	66.7	0.0	1250	1249	3	
concours_mines_télécom	ecole_meteorologie_(non_fonctionnaire)	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	3	0.0	0.0	1628	1704	3	
concours_mines_télécom	eivp_paris_civil	4235	25.1	16.8	3038	23.7	17.7	2659	24.4	17.8	19	47.4	31.6	2114	2046	19	
concours_mines_télécom	eivp_paris_fonctionnaire	4235	25.1	16.8	2945	23.5	17.8	2583	24.2	17.9	4	50.0	0.0	1627	1691	4	
concours_mines_télécom	ensg_nancy	4235	25.1	16.8	3038	23.7	17.7	2659	24.4	17.8	5	60.0	0.0	2116	1933	5	
concours_mines_télécom	ensg_géomatique_marne_la_vallée_civil	4235	25.1	16.8	3038	23.7	17.7	2659	24.4	17.8	8	25.0	12.5	2461	2385	6	
concours_mines_télécom	ensg_géomatique_marne_la_vallée_fonctionnaire	4235	25.1	16.8	2945	23.5	17.8	2583	24.2	17.9	4	25.0	0.0	2117	2094	4	
concours_mines_télécom	ensiie_evry	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	16	12.5	18.8	1766	1761	17	
concours_mines_télécom	enssat_lannion	4235	25.1	16.8	3038	23.7	17.7	2659	24.4	17.8	17	11.8	23.5	2285	2187	17	
concours_mines_télécom	ensta_bretagne_(filière_sous_statut_étudiant)	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	45	17.8	22.2	877	814	43	
concours_mines_télécom	ensta_bretagne_(filière_sous_statut_ieta_direction_générale_de_l'armement)	4235	25.1	16.8	2104	22.6	19.9	2013	23.0	19.5	14	21.4	64.3	584	525	14	
concours_mines_télécom	entpe_lyon_civil	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	22	40.9	13.6	1576	1473	22	
concours_mines_télécom	entpe_lyon_fonctionnaire	4235	25.1	16.8	2308	22.7	18.2	2199	23.1	17.9	23	34.8	26.1	1772	1645	25	
concours_mines_télécom	imt_lille_douai	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	60	21.7	16.7	1818	1768	60	
concours_mines_télécom	imt_lille_douai_fonct.	4235	25.1	16.8	2308	22.7	18.2	2199	23.1	17.9	1	0.0	0.0	1324	1324	2	
concours_mines_télécom	imt_mines_albi	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	47	31.9	12.8	1482	1444	50	
concours_mines_télécom	imt_mines_alès	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	58	29.3	17.2	1291	1249	58	
concours_mines_télécom	institut_mines_télécom_business_school_(imt_bs)	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	4	0.0	0.0	1961	1911	6	
concours_mines_télécom	mines_saint_etienne_ismin	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	25	8.0	36.0	1689	1602	28	
concours_mines_télécom	telecom_nancy	4235	25.1	16.8	3038	23.7	17.7	2659	24.4	17.8	10	20.0	20.0	1980	1834	10	
concours_mines_télécom	télécom_physique_strasbourg_informatique_et_réseaux	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	5	20.0	40.0	1996	1955	8	
concours_mines_télécom	télécom_physique_strasbourg_ti_santé	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	7	57.1	28.6	1228	1239	8	
concours_mines_télécom	telecom_st_etienne_statut_apprenti	4235	25.1	16.8	3038	23.7	17.7	2659	24.4	17.8	3	33.3	33.3	2130	2125	2	
concours_mines_télécom	telecom_st_etienne_statut_étudiant	4235	25.1	16.8	3038	23.7	17.7	2659	24.4	17.8	22	22.7	13.6	2157	2154	22	
concours_mines_télécom	telecom_sudparis	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	33	21.2	21.2	863	846	32	
concours_mines_télécom	telecom_sudparis_cursus_sophia_antipolis	4235	25.1	16.8	2366	22.8	18.2	2255	23.2	17.9	3	0.0	33.3	1191	1192	3	
concours_commun_inp	bordeaux_inp_ensc_cognitique										8	75.0	25.0	1949	1831	8	
concours_commun_inp	bordeaux_inp_enseirb_matmeca_electronique										23	21.7	17.4	2021	1963	17	
concours_commun_inp	bordeaux_inp_enseirb_matmeca_informatique										15	0.0	20.0	1686	1670	10	
concours_commun_inp	bordeaux_inp_enseirb_matmeca_mathématiques_et_mécanique										17	11.8	23.5	1782	1552	16	
concours_commun_inp	bordeaux_inp_enseirb_matmeca_télecom.										22	36.4	45.5	2254	2201	16	
concours_commun_inp	bordeaux_inp_enspima										6	16.7	16.7	1715	1709	6	
concours_commun_inp	cpe_lyon_sciences_du_numérique										11	9.1	27.3	2755	2709	10	
concours_commun_inp	cy_tech_cergy_génie_civil										10	30.0	20.0	2490	2597	10	
concours_commun_inp	cy_tech_cergy_pau_informatique										16	0.0	31.2	2768	2693	10	
concours_commun_inp	cy_tech_cergy_pau_mathématiques										10	20.0	30.0	2858	2757	10	
concours_commun_inp	enac_toulouse_civil										31	6.5	38.7	1177	1161	35	
concours_commun_inp	enac_toulouse_fonctionnaire										6	33.3	16.7	299	273	6	
concours_commun_inp	engees_strasbourg_civil_(apprenti)										0	0.0	0.0	0	0	2	
concours_commun_inp	engees_strasbourg_civil_(étudiant)										10	40.0	20.0	2892	2621	10	
concours_commun_inp	engees_strasbourg_fonctionnaire										3	33.3	66.7	2252	2270	3	
concours_commun_inp	ensgti_pau_energétique										9	44.4	0.0	2786	2738	12	
concours_commun_inp	ensi_poitiers_génie_de_l'eau_et_génie_civil										5	0.0	0.0	2159	2110	7	
concours_commun_inp	ensi_poitiers_energie										9	44.4	33.3	2800	2821	20	
concours_commun_inp	ensicaen_electronique_et_physique_appliquée										10	20.0	20.0	2525	2540	12	
concours_commun_inp	ensicaen_informatique										3	0.0	0.0	1932	1934	5	
concours_commun_inp	ensmm_besanã§on										50	20.0	14.0	2305	2238	54	
concours_commun_inp	grenoble_inp_ense3										80	25.0	17.5	1494	1366	80	
concours_commun_inp	grenoble_inp_pagora										13	30.8	30.8	2856	2650	11	
concours_commun_inp	grenoble_inp_phelma_(physique_electronique_télécoms)										39	5.1	10.3	1300	1222	43	
concours_commun_inp	grenoble_inp_phelma_(physique_matériaux_procédés)										31	25.8	19.4	882	902	31	
concours_commun_inp	grenoble_inp_ensimag										9	11.1	22.2	506	474	10	
concours_commun_inp	grenoble_inp_esisar										13	30.8	15.4	2065	2104	12	
concours_commun_inp	isae_ensma_poitiers										57	15.8	22.8	993	952	58	
concours_commun_inp	isima_clermont_ferrand										9	22.2	33.3	2768	2724	8	
concours_commun_inp	lorraine_inp_ensem_energie										23	26.1	17.4	2661	2550	40	
concours_commun_inp	lorraine_inp_ensem_spécialité_des_systèmes_numériques										17	17.6	41.2	2881	2772	16	
concours_commun_inp	lorraine_inp_ensic										2	100.0	0.0	2861	2861	9	
concours_commun_inp	seatech_toulon										31	32.3	22.6	2292	2199	29	
concours_commun_inp	sigma_clermont_ferrand_spécialité_mécanique_avancée										62	21.0	25.8	2839	2696	60	
concours_commun_inp	isae_supméca_paris										40	25.0	12.5	1669	1546	50	
concours_commun_inp	telecom_physique_strasbourg										23	43.5	8.7	1876	1791	28	
concours_commun_inp	toulouse_inp_enseeiht_electronique_energie_automatique_(eea)										36	13.9	19.4	1019	986	42	
concours_commun_inp	toulouse_inp_enseeiht_mécanique_des_fluides_energetique_environnement_(mfee)										17	35.3	17.6	620	602	18	
concours_commun_inp	toulouse_inp_enseeiht_sciences_du_numérique										43	14.0	14.0	1095	977	47	
concours_commun_inp	toulouse_inp_ensiacet_génie_des_procédés										9	55.6	11.1	2083	1976	11	
concours_commun_inp	toulouse_inp_ensiacet_génie_industriel										10	20.0	10.0	1894	1906	15	
concours_commun_inp	Concours CCINP PSI	5329	26.3	16.0	3653	23.6	18.3	3161	23.7	18.3	838					897	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_céramique_industrielle										2	0.0	0.0	2218	1875	45	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_eau										4	75.0	0.0	1947	1886	28	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_elt										3	0.0	0.0	2147	2058	28	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_matériaux										3	0.0	33.3	1703	1717	22	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_mécatronique										10	0.0	0.0	1633	1558	22	
banque_epreuves_ccinp_inter_filière	Concours ENSIL-ENSCI Inter Fil.	1080	31.6	16.1	801	30.2	16.2	801	30.2	16.2	22					145	
banque_epreuves_ccinp_inter_filière	grenoble_inp_génie_industriel	1674	29.5	16.6	803	27.1	20.3	178	34.8	22.5	43	32.6	32.6	214	198	76	
banque_epreuves_ccinp_inter_filière	lorraine_inp_eeigm	504	34.7	17.9	253	33.6	18.6	17	35.3	11.8	1	100.0	0.0	31	30	10	
banque_epreuves_ccinp_inter_filière	lorraine_inp_ensgsi	913	33.8	16.6	528	32.4	18.6	101	41.6	17.8	7	14.3	42.9	152	171	38	
banque_epreuves_ccinp	ecole_de_l'air_base	873	20.4	23.5	330	16.4	40.0	114	15.8	60.5	3	33.3	66.7	44	48	3	
banque_epreuves_ccinp	ecole_de_l'air_méca	852	21.1	23.1	322	18.0	39.8	110	16.4	59.1	11	18.2	72.7	76	79	11	
banque_epreuves_ccinp	ecole_de_l'air_pilote	928	19.5	22.3	350	15.7	36.9	115	14.8	57.4	21	19.0	81.0	17	16	21	
banque_epreuves_ccinp	enac_toulouse_contrã´leurs_aériens	1016	26.4	21.0	36	33.3	13.9	18	27.8	16.7	3	33.3	66.7	3	4	6	
banque_epreuves_ccinp	ensisa_mulhouse_automatique_et_systèmes_embarqués										9	22.2	22.2	69	73	8	
banque_epreuves_ccinp	ensisa_mulhouse_informatique_et_réseaux										8	25.0	25.0	64	61	8	
banque_epreuves_ccinp	ensisa_mulhouse_mécanique										14	21.4	21.4	109	102	8	
banque_epreuves_ccinp	ensisa_mulhouse_textile_et_fibres										4	75.0	75.0	95	89	4	
banque_epreuves_ccinp	Concours ENSISA PSI	1273	31.2	17.0	912	29.8	17.7	146	36.3	17.8	35					28	
banque_epreuves_ccinp	eost_strasbourg	594	36.0	18.2	205	33.2	17.6	22	54.5	0.0	1	0.0	0.0	16	16	3	
banque_epreuves_ccinp	esm_saint_cyr	880	18.0	24.0	236	12.3	42.8	119	10.1	58.8	38	5.3	63.2	50	46	38	
banque_epreuves_ccinp	lorraine_inp_enstib	571	32.4	18.0	405	30.1	17.0	26	30.8	11.5	9	22.2	0.0	8	10	9	
concours_polytech_inter_filière	ensibs										4	50.0	25.0	4334	4071	20	
concours_polytech_inter_filière	ensim_le_mans										3	33.3	0.0	5492	5250	12	
concours_polytech_inter_filière	episen_génie_biomédical_et_santé_(isbs)										2	100.0	0.0	4495	4303	10	
concours_polytech_inter_filière	episen_système_d'information										1	0.0	0.0	3592	2551	3	
concours_polytech_inter_filière	episen_technologie_pour_la_santé										1	100.0	0.0	3431	3186	3	
concours_polytech_inter_filière	esbs_strasbourg										0	0.0	0.0	1258	1331	3	
concours_polytech_inter_filière	esgt_le_mans										1	100.0	0.0	5241	5241	20	
concours_polytech_inter_filière	esi_reims_energetique										0	0.0	0.0	5742	5742	6	
concours_polytech_inter_filière	esi_reims_génie_urbain_et_environnement										1	100.0	0.0	4101	4132	5	
concours_polytech_inter_filière	esi_reims_packaging										1	100.0	100.0	5330	5294	6	
concours_polytech_inter_filière	esiab_brest										1	100.0	0.0	5405	5253	5	
concours_polytech_inter_filière	esir_rennes_technologies_de_l'information_pour_la_santé										0	0.0	0.0	5617	5142	6	
concours_polytech_inter_filière	esir_rennes_matériaux										1	0.0	0.0	3820	3600	6	
concours_polytech_inter_filière	esir_rennes_informatique										2	0.0	50.0	2629	2834	8	
concours_polytech_inter_filière	esirem_dijon										2	50.0	0.0	3303	3219	9	
concours_polytech_inter_filière	esiroi_saint_denis_de_la_réunion										0	0.0	0.0	0	0	3	
concours_polytech_inter_filière	esix_cherbourg_gsi										0	0.0	0.0	5750	5750	8	
concours_polytech_inter_filière	esix_caen_mécatronique_et_systèmes_embarqués										2	50.0	0.0	5630	5362	8	
concours_polytech_inter_filière	isat_nevers_département_mit_(mécanique_et_ingénierie_des_transports)										2	0.0	0.0	1906	1852	5	
concours_polytech_inter_filière	isat_nevers_département_epee_(energies_et_moteurs)										7	14.3	57.1	3293	2907	12	
concours_polytech_inter_filière	isat_nevers_infrastructures_et_réseaux_de_transports										2	0.0	50.0	5020	4848	4	
concours_polytech_inter_filière	isifc_besanã§on_génie_biomédical										4	75.0	75.0	3636	3540	10	
concours_polytech_inter_filière	isty_vélizy										1	0.0	100.0	4603	4897	3	
concours_polytech_inter_filière	polytech_angers_bâtiment_:_exploitation,_maintenance_et_sécurité										1	0.0	0.0	5312	5312	2	
concours_polytech_inter_filière	polytech_angers_qualité_innovation_fiabilité										0	0.0	0.0	5110	5110	2	
concours_polytech_inter_filière	polytech_angers_systèmes_automatisés_et_génie_informatique										2	50.0	50.0	3589	3220	4	
concours_polytech_inter_filière	polytech_annecy_chambéry_bâtiment_eco_construction_energie										2	50.0	50.0	5161	4802	10	
concours_polytech_inter_filière	polytech_annecy_chambéry_ecologie_industrielle_et_territoriale										3	66.7	0.0	5642	5357	5	
concours_polytech_inter_filière	polytech_annecy_chambéry_informatique_données_usages										1	0.0	100.0	4703	4542	5	
concours_polytech_inter_filière	polytech_annecy_chambéry_mécanique_mécatronique_matériaux_composites										5	0.0	40.0	4557	4243	8	
concours_polytech_inter_filière	polytech_annecy_chambéry_systèmes_numériques_â€“_instrumentation										1	0.0	0.0	5057	5122	4	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_biologique										0	0.0	0.0	2768	2857	5	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_civil										3	33.3	0.0	4937	4721	16	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_electrique										0	0.0	0.0	4516	4516	6	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_mathématique_et_modélisation										2	50.0	50.0	4392	3894	14	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_physique										2	50.0	0.0	4763	4618	9	
concours_polytech_inter_filière	polytech_grenoble__géotechnique_et_génie_civil										1	100.0	0.0	4559	4150	6	
concours_polytech_inter_filière	polytech_grenoble__matériaux										4	50.0	25.0	4478	4296	8	
concours_polytech_inter_filière	polytech_grenoble__prévention_des_risques										2	0.0	50.0	5095	4799	7	
concours_polytech_inter_filière	polytech_grenoble_informatique										0	0.0	0.0	3075	2912	8	
concours_polytech_inter_filière	polytech_grenoble_informatique_et_électronique_des_systèmes_embarqués										0	0.0	0.0	3860	3618	5	
concours_polytech_inter_filière	enstbb_bordeaux										0	0.0	0.0	1761	1761	2	
concours_polytech_inter_filière	polytech_grenoble_technologies_de_l'information_pour_la_santé										2	50.0	0.0	4545	4221	5	
concours_polytech_inter_filière	polytech_lille_génie_biologique_et_alimentaire										2	50.0	50.0	4020	3808	4	
concours_polytech_inter_filière	polytech_lille_informatique_et_statistique										1	100.0	0.0	3413	3161	10	
concours_polytech_inter_filière	polytech_lille_génie_civil										5	40.0	0.0	3928	3423	10	
concours_polytech_inter_filière	polytech_lille_instrumentation_et_ingénierie_d'affaires										3	33.3	33.3	5496	5218	5	
concours_polytech_inter_filière	polytech_lille_matériaux										3	33.3	0.0	4604	4236	9	
concours_polytech_inter_filière	polytech_lille_mécanique										6	0.0	0.0	3403	3518	10	
concours_polytech_inter_filière	polytech_lille_systèmes_embarqués										2	50.0	0.0	4085	3597	8	
concours_polytech_inter_filière	polytech_lyon_génie_biomédical										1	0.0	0.0	3486	3688	4	
concours_polytech_inter_filière	polytech_lyon_informatique										1	0.0	100.0	2647	2346	4	
concours_polytech_inter_filière	polytech_lyon_matériaux										1	0.0	0.0	4170	4364	4	
concours_polytech_inter_filière	polytech_lyon_mathématiques_appliquées_et_modélisation										1	0.0	0.0	3350	3341	4	
concours_polytech_inter_filière	polytech_lyon_mécanique										0	0.0	0.0	3538	3431	4	
concours_polytech_inter_filière	polytech_lyon_systèmes_industriels,_robotique										1	0.0	0.0	5077	5020	4	
concours_polytech_inter_filière	polytech_marseille_génie_biomédical										4	50.0	0.0	2970	2814	9	
concours_polytech_inter_filière	polytech_marseille_génie_civil										0	0.0	0.0	4534	4476	12	
concours_polytech_inter_filière	polytech_marseille_génie_industriel_et_informatique										3	66.7	0.0	4778	4577	10	
concours_polytech_inter_filière	polytech_marseille_informatique										1	0.0	0.0	4157	3588	8	
concours_polytech_inter_filière	polytech_marseille_matériaux										3	33.3	33.3	5305	4936	11	
concours_polytech_inter_filière	polytech_marseille_mécanique,_energétique										7	14.3	28.6	4801	3999	17	
concours_polytech_inter_filière	polytech_marseille_microélectronique,télécommunications										4	0.0	50.0	5438	5297	10	
concours_polytech_inter_filière	polytech_montpellier_informatique_et_gestion										1	0.0	0.0	4251	4344	3	
concours_polytech_inter_filière	polytech_montpellier_matériaux										1	0.0	0.0	5074	5028	7	
concours_polytech_inter_filière	polytech_montpellier_mécanique_et_interactions										1	0.0	0.0	2144	2144	2	
concours_polytech_inter_filière	polytech_montpellier_microélectronique_et_automatique										2	0.0	0.0	4995	4673	5	
concours_polytech_inter_filière	polytech_montpellier_sciences_et_technologies_de_l'eau										0	0.0	0.0	4241	4268	7	
concours_polytech_inter_filière	polytech_montpellier_génie_biologique_et_agroalimentaire										0	0.0	0.0	3536	3414	5	
concours_polytech_inter_filière	polytech_nancy_energie,_mécanique,_matériaux,_environnement										7	28.6	57.1	4954	4467	18	
concours_polytech_inter_filière	polytech_nancy_management_opérationnel,_maintenance,_maã®trise_des_risques										1	0.0	0.0	5570	5466	6	
concours_polytech_inter_filière	polytech_nancy_informatique,_automatique,_robotique,_réseaux										3	0.0	33.3	4460	4236	8	
concours_polytech_inter_filière	polytech_nantes_ã‰lectronique_et_technologies_numériques										2	0.0	0.0	4997	4777	10	
concours_polytech_inter_filière	polytech_nantes_ã‰nergie_électrique										3	33.3	0.0	5390	4852	6	
concours_polytech_inter_filière	polytech_nantes_génie_civil										5	40.0	40.0	4950	4799	7	
concours_polytech_inter_filière	polytech_nantes_génie_des_procédés_et_bioprocédés										1	0.0	0.0	3890	3683	3	
concours_polytech_inter_filière	polytech_nantes_informatique										0	0.0	0.0	3808	3699	9	
concours_polytech_inter_filière	polytech_nantes_matériaux										1	0.0	0.0	5043	4989	10	
concours_polytech_inter_filière	polytech_nantes_thermique,_ã‰nergétique										2	0.0	50.0	5346	4706	7	
concours_polytech_inter_filière	polytech_nice_sophia_bâtiments										2	0.0	0.0	3969	4069	12	
concours_polytech_inter_filière	polytech_nice_sophia_ã‰lectronique										3	0.0	0.0	3493	3584	10	
concours_polytech_inter_filière	polytech_nice_sophia_génie_biologique										0	0.0	0.0	2141	2141	2	
concours_polytech_inter_filière	polytech_nice_sophia_génie_de_l'eau										3	33.3	0.0	3342	3326	10	
concours_polytech_inter_filière	polytech_nice_sophia_informatique										3	0.0	33.3	3480	3237	12	
concours_polytech_inter_filière	polytech_nice_sophia_mathématiques_appliquées,_modélisation										1	0.0	100.0	2973	2913	14	
concours_polytech_inter_filière	polytech_orléans_génie_civil_et_géo_environnement										2	0.0	0.0	5351	5057	14	
concours_polytech_inter_filière	polytech_orléans_génie_industriel										0	0.0	0.0	3505	3194	5	
concours_polytech_inter_filière	polytech_orléans_génie_physique_et_systèmes_embarqués										2	0.0	0.0	5599	5480	9	
concours_polytech_inter_filière	polytech_orléans_innovation_en_conception_et_matériaux										2	100.0	0.0	5458	5277	8	
concours_polytech_inter_filière	polytech_orléans_technologies_pour_l'ã‰nergie,_l'aérospatial_et_la_motorisation										5	40.0	40.0	4273	3784	14	
concours_polytech_inter_filière	polytech_paris_saclay_electronique_et_systèmes_robotisés										1	0.0	0.0	4594	4153	6	
concours_polytech_inter_filière	polytech_paris_saclay_informatique										0	0.0	0.0	2407	2407	2	
concours_polytech_inter_filière	polytech_paris_saclay_photonique_et_systèmes_optroniques										0	0.0	0.0	2254	2254	5	
concours_polytech_inter_filière	polytech_paris_saclay_matériaux										1	100.0	0.0	4555	4342	4	
concours_polytech_inter_filière	polytech_sorbonne_electronique_et_informatique										0	0.0	0.0	2825	2787	5	
concours_polytech_inter_filière	polytech_sorbonne_matériaux										1	100.0	0.0	3739	3567	8	
concours_polytech_inter_filière	polytech_sorbonne_mathématiques_appliquées_et_informatique										0	0.0	0.0	1487	1479	3	
concours_polytech_inter_filière	polytech_sorbonne_robotique										3	33.3	0.0	3153	2912	5	
concours_polytech_inter_filière	polytech_sorbonne_sciences_de_la_terre										1	100.0	0.0	5411	5150	12	
concours_polytech_inter_filière	polytech_tours_ã‰lectronique,_ã‰nergie_électrique										2	0.0	0.0	4878	4484	3	
concours_polytech_inter_filière	polytech_tours_génie_de_l'aménagement_et_de_l'environnement										3	66.7	33.3	5033	4669	8	
concours_polytech_inter_filière	polytech_tours_informatique										3	33.3	66.7	3434	3375	8	
concours_polytech_inter_filière	polytech_tours_mécanique,_conception_de_systèmes										2	100.0	0.0	5221	4639	9	
concours_polytech_inter_filière	sup_galilée_villetaneuse										6	33.3	16.7	5470	5252	24	
concours_polytech_inter_filière	Concours POLYTECH MP - PC - PSI	3042	28.8	15.7	2224	28.2	18.2	1921	28.2	18.7	194					788	
puissance_alpha	efrei_paris	1248	30.2	15.8	1124	30.2	16.6	155	31.6	11.0	23	30.4	4.3	105	99	25	
puissance_alpha	elisa_aerospace_bordeaux										1	0.0	0.0	184	184	5	
puissance_alpha	elisa_aerospace_hauts_de_france										1	0.0	0.0	169	169	5	
puissance_alpha	Concours ELISA AEROSPACE PSI	1248	30.2	15.8	514	27.2	21.6	187	33.7	21.4	2					10	
puissance_alpha	esaip_angers_/_aix_en_provence	1248	30.2	15.8	1100	29.9	16.9	426	29.6	21.1	6	66.7	16.7	399	400	13	
