concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
concours_mines_télécom	eivp_paris_fonctionnaire	3660	35.7	19.5	2569	34.2	19.7	2219	34.4	19.8	4	75.0	50.0	1274	1254	4	
concours_mines_télécom	ensg_nancy	3660	35.7	19.5	2625	34.2	19.8	2270	34.4	20.0	11	36.4	18.2	1711	1579	10	
concours_mines_télécom	ensg_géomatique_marne_la_vallée_civil	3660	35.7	19.5	2625	34.2	19.8	2270	34.4	20.0	4	25.0	0.0	2130	2086	6	
concours_mines_télécom	ensg_géomatique_marne_la_vallée_fonctionnaire	3660	35.7	19.5	2569	34.2	19.7	2219	34.4	19.8	3	33.3	0.0	2033	2091	3	
concours_mines_télécom	ensiie_evry	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	10	30.0	30.0	1292	1262	10	
concours_mines_télécom	enssat_lannion	3660	35.7	19.5	2625	34.2	19.8	2270	34.4	20.0	15	33.3	26.7	1980	1980	14	
concours_mines_télécom	ensta_bretagne_(filière_sous_statut_étudiant)	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	20	25.0	45.0	778	748	18	
concours_mines_télécom	ensta_bretagne_(filière_sous_statut_ieta_direction_générale_de_l'armement)	3660	35.7	19.5	1828	33.9	22.6	1739	33.9	22.3	9	44.4	44.4	803	740	9	
concours_mines_télécom	entpe_lyon_civil	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	18	33.3	22.2	1716	1523	22	
concours_mines_télécom	entpe_lyon_fonctionnaire	3660	35.7	19.5	2023	33.2	20.5	1920	33.1	20.3	21	42.9	9.5	1523	1466	24	
concours_mines_télécom	imt_lille_douai	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	46	26.1	15.2	1566	1520	50	
concours_mines_télécom	imt_lille_douai_fonct.	3660	35.7	19.5	2023	33.2	20.5	1920	33.1	20.3	2	0.0	0.0	1779	1779	2	
concours_mines_télécom	imt_mines_albi	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	46	47.8	32.6	1358	1291	50	
concours_mines_télécom	imt_mines_alès	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	48	37.5	25.0	1207	1151	49	
concours_mines_télécom	institut_mines_télécom_business_school_(imt_bs)	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	5	20.0	0.0	1754	1754	6	
concours_mines_télécom	mines_saint_etienne_ismin	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	12	25.0	33.3	1217	1182	12	
concours_mines_télécom	telecom_nancy	3660	35.7	19.5	2625	34.2	19.8	2270	34.4	20.0	5	40.0	40.0	1470	1351	5	
concours_mines_télécom	télécom_physique_strasbourg_informatique_et_réseaux	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	3	0.0	66.7	1804	1697	8	
concours_mines_télécom	télécom_physique_strasbourg_ti_santé	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	7	71.4	42.9	1632	1615	8	
concours_mines_télécom	telecom_st_etienne_statut_apprenti	3660	35.7	19.5	2625	34.2	19.8	2270	34.4	20.0	0	0.0	0.0	0	0	2	
concours_mines_télécom	telecom_st_etienne_statut_étudiant	3660	35.7	19.5	2625	34.2	19.8	2270	34.4	20.0	14	14.3	14.3	1757	1740	13	
concours_mines_télécom	telecom_sudparis	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	27	33.3	40.7	773	771	30	
concours_mines_télécom	telecom_sudparis_cursus_sophia_antipolis	3660	35.7	19.5	2069	33.2	20.8	1963	33.1	20.6	2	100.0	0.0	938	938	3	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	bordeaux_inp_ensc_cognitique										5	40.0	20.0	2379	2263	6	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	bordeaux_inp_enseirb_matmeca_electronique										22	27.3	22.7	2232	2170	13	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	bordeaux_inp_enseirb_matmeca_informatique										8	0.0	50.0	1586	1417	5	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	bordeaux_inp_enseirb_matmeca_mathématiques_et_mécanique										10	20.0	40.0	1339	1340	6	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	bordeaux_inp_enseirb_matmeca_télecom.										14	28.6	28.6	1955	1923	8	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	cpe_lyon_sciences_du_numérique										11	27.3	18.2	2937	2920	12	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	cy_tech_cergy_pau_informatique										16	0.0	31.2	3085	2995	20	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	cy_tech_cergy_pau_mathématiques										14	0.0	21.4	2967	2892	20	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	enac_toulouse_civil										16	37.5	62.5	1296	1208	19	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	enac_toulouse_fonctionnaire										5	40.0	20.0	339	315	5	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	engees_strasbourg_civil_(apprenti)										3	33.3	0.0	2265	2319	2	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	engees_strasbourg_civil_(étudiant)										12	50.0	25.0	2020	1967	10	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	engees_strasbourg_fonctionnaire										3	33.3	33.3	2189	2070	3	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	ensgti_pau_génie_des_procédés										22	77.3	18.2	2814	2817	18	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	ensi_poitiers_energie										19	26.3	10.5	2881	2750	17	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	ensicaen_electronique_et_physique_appliquée										15	26.7	53.3	2535	2444	20	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	ensicaen_informatique										8	12.5	25.0	2292	2318	8	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	ensmm_besanã§on										25	32.0	36.0	2521	2469	22	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	grenoble_inp_ense3										53	22.6	24.5	1386	1347	60	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	grenoble_inp_pagora										5	40.0	0.0	2724	2672	18	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	grenoble_inp_phelma_(physique_electronique_télécoms)										38	23.7	23.7	1195	1137	34	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	grenoble_inp_phelma_(physique_matériaux_procédés)										52	36.5	19.2	931	902	65	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	grenoble_inp_ensimag										9	11.1	44.4	366	371	10	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	grenoble_inp_esisar										5	40.0	20.0	2289	2232	6	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	isae_ensma_poitiers										27	22.2	25.9	1100	1039	28	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	isima_clermont_ferrand										6	0.0	33.3	2620	2665	8	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	lorraine_inp_ensem_energie										35	20.0	17.1	2719	2609	24	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	lorraine_inp_ensem_spécialité_des_systèmes_numériques										8	25.0	37.5	2911	2882	5	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	seatech_toulon										20	40.0	30.0	2291	2180	18	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	isae_supméca_paris										20	15.0	45.0	1742	1618	22	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	telecom_physique_strasbourg										28	39.3	17.9	1734	1667	31	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	toulouse_inp_enseeiht_electronique_energie_automatique_(eea)										24	33.3	20.8	916	877	20	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	toulouse_inp_enseeiht_mécanique_des_fluides_energetique_environnement_(mfee)										16	31.2	18.8	561	516	18	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	toulouse_inp_enseeiht_sciences_du_numérique										11	27.3	18.2	649	639	10	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	toulouse_inp_ensiacet_génie_des_procédés										14	50.0	28.6	1989	1973	16	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	toulouse_inp_ensiacet_génie_industriel										6	16.7	16.7	1615	1546	9	
ccinp_:_ecoles_recrutant_sur_le_concours_physique	Concours CCINP PC-Physique	4704	36.6	18.5	3785	36.4	19.9	3330	37.7	20.1	605					616	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	bordeaux_inp_enscbp_chimie_génie_physique										37	62.2	29.7	1978	1910	42	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	cpe_lyon_chimie_â€“_génie_des_procédés										32	53.1	18.8	2414	2302	35	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	ecpm_esbs_strasbourg_chembiotech										7	71.4	14.3	949	958	5	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	ecpm_strasbourg										42	73.8	11.9	1043	1007	45	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	ensc_lille										40	62.5	27.5	1404	1365	40	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	ensc_montpellier										60	56.7	13.3	605	556	60	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	cy_tech_cergy_biotechnololgie										27	70.4	25.9	2763	2632	20	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	ensc_mulhouse										31	54.8	38.7	1780	1708	30	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	ensc_rennes										38	63.2	23.7	1703	1714	40	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	ensi_poitiers_génie_de_l'eau_et_génie_civil										26	26.9	34.6	2793	2695	21	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	ensicaen_mat._et_chimie										34	50.0	29.4	2440	2403	30	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	lorraine_inp_ensic										47	48.9	19.1	2017	1916	50	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	sigma_clermont_ferrand_spécialité_chimie										41	68.3	22.0	2204	2118	36	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	toulouse_inp_ensiacet_chimie										27	70.4	22.2	1169	1159	29	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	toulouse_inp_ensiacet_génie_chimique										31	58.1	19.4	1562	1491	32	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	toulouse_inp_ensiacet_matériaux										31	38.7	16.1	2055	1947	30	
ccinp_:_ecoles_recrutant_sur_le_concours_chimie	Concours CCINP PC-Chimie	4467	38.7	18.3	3565	38.4	19.9	3099	39.7	19.9	551					545	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_céramique_industrielle										3	33.3	66.7	2218	1875	45	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_eau										16	75.0	18.8	1947	1886	28	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_elt										2	0.0	0.0	2147	2058	28	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_matériaux										14	35.7	28.6	1703	1717	22	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_mécatronique										3	33.3	66.7	1633	1558	22	
banque_epreuves_ccinp_inter_filière	Concours ENSIL-ENSCI Inter Fil.	1064	44.5	17.2	855	44.0	18.4	855	44.0	18.4	38					145	
banque_epreuves_ccinp_inter_filière	grenoble_inp_génie_industriel	1185	38.2	18.7	401	33.9	21.7	40	37.5	22.5	5	40.0	40.0	214	198	76	
banque_epreuves_ccinp_inter_filière	lorraine_inp_eeigm	472	46.0	18.6	283	46.6	20.5	25	44.0	28.0	7	28.6	28.6	31	30	10	
banque_epreuves_ccinp_inter_filière	lorraine_inp_ensgsi	765	44.1	17.4	582	44.0	18.7	106	58.5	23.6	16	56.2	25.0	152	171	38	
banque_epreuves_ccinp	ecole_de_l'air_base	563	28.4	23.1	174	31.0	33.9	40	35.0	52.5	2	50.0	100.0	36	36	2	
banque_epreuves_ccinp	ecole_de_l'air_méca	517	27.1	24.2	157	30.6	35.0	36	36.1	55.6	0	0.0	0.0	0	0	0	
banque_epreuves_ccinp	ecole_de_l'air_pilote	624	26.4	22.4	192	31.2	34.4	43	32.6	51.2	13	23.1	69.2	13	14	13	
banque_epreuves_ccinp	enac_toulouse_contrã´leurs_aériens	783	35.9	21.2	25	44.0	24.0	14	28.6	35.7	2	50.0	0.0	10	10	4	
banque_epreuves_ccinp	ensisa_mulhouse_automatique_et_systèmes_embarqués										2	0.0	50.0	97	97	4	
banque_epreuves_ccinp	ensisa_mulhouse_informatique_et_réseaux										7	14.3	28.6	75	74	4	
banque_epreuves_ccinp	ensisa_mulhouse_mécanique										5	60.0	40.0	48	48	5	
banque_epreuves_ccinp	ensisa_mulhouse_textile_et_fibres										7	57.1	28.6	76	77	9	
banque_epreuves_ccinp	Concours ENSISA PC	911	43.2	16.9	819	44.0	17.2	105	47.6	26.7	21					22	
banque_epreuves_ccinp	eost_strasbourg	703	45.5	15.6	352	42.6	15.9	58	51.7	10.3	3	66.7	0.0	38	37	13	
banque_epreuves_ccinp	escom_chimie_compiègne	1362	50.1	17.5	962	48.8	20.1	159	66.7	30.8	20	55.0	55.0	68	66	20	
banque_epreuves_ccinp	esm_saint_cyr	564	24.1	23.6	117	21.4	35.9	42	9.5	45.2	14	7.1	35.7	17	18	14	
banque_epreuves_ccinp	itech_lyon	963	55.8	16.4	765	55.9	18.4	172	80.2	25.0	35	74.3	22.9	131	114	45	
banque_epreuves_ccinp	lorraine_inp_enstib	517	42.7	18.4	350	43.4	16.6	19	52.6	15.8	5	60.0	0.0	8	10	6	
concours_polytech_inter_filière	ensibs										3	33.3	0.0	4334	4071	20	
concours_polytech_inter_filière	ensim_le_mans										2	50.0	0.0	5492	5250	12	
concours_polytech_inter_filière	episen_génie_biomédical_et_santé_(isbs)										4	100.0	0.0	4495	4303	10	
concours_polytech_inter_filière	episen_système_d'information										0	0.0	0.0	3592	2551	3	
concours_polytech_inter_filière	episen_technologie_pour_la_santé										1	100.0	0.0	3431	3186	3	
concours_polytech_inter_filière	esbs_strasbourg										4	75.0	50.0	1258	1331	3	
concours_polytech_inter_filière	esgt_le_mans										0	0.0	0.0	5241	5241	20	
concours_polytech_inter_filière	esi_reims_energetique										0	0.0	0.0	5742	5742	6	
concours_polytech_inter_filière	esi_reims_génie_urbain_et_environnement										1	100.0	0.0	4101	4132	5	
concours_polytech_inter_filière	esi_reims_packaging										2	50.0	50.0	5330	5294	6	
concours_polytech_inter_filière	esiab_brest										5	100.0	40.0	5405	5253	5	
concours_polytech_inter_filière	esir_rennes_technologies_de_l'information_pour_la_santé										3	100.0	33.3	5617	5142	6	
concours_polytech_inter_filière	esir_rennes_matériaux										4	25.0	25.0	3820	3600	6	
concours_polytech_inter_filière	esir_rennes_informatique										0	0.0	0.0	2629	2834	8	
concours_polytech_inter_filière	esirem_dijon										1	100.0	0.0	3303	3219	9	
concours_polytech_inter_filière	esiroi_saint_denis_de_la_réunion										0	0.0	0.0	0	0	3	
concours_polytech_inter_filière	esix_cherbourg_gsi										0	0.0	0.0	5750	5750	8	
concours_polytech_inter_filière	esix_caen_mécatronique_et_systèmes_embarqués										3	0.0	66.7	5630	5362	8	
concours_polytech_inter_filière	isat_nevers_département_mit_(mécanique_et_ingénierie_des_transports)										2	0.0	0.0	1906	1852	5	
concours_polytech_inter_filière	isat_nevers_département_epee_(energies_et_moteurs)										2	50.0	50.0	3293	2907	12	
concours_polytech_inter_filière	isat_nevers_infrastructures_et_réseaux_de_transports										0	0.0	0.0	5020	4848	4	
concours_polytech_inter_filière	isifc_besanã§on_génie_biomédical										5	80.0	0.0	3636	3540	10	
concours_polytech_inter_filière	isty_vélizy										0	0.0	0.0	4603	4897	3	
concours_polytech_inter_filière	polytech_angers_bâtiment_:_exploitation,_maintenance_et_sécurité										0	0.0	0.0	5312	5312	2	
concours_polytech_inter_filière	polytech_angers_qualité_innovation_fiabilité										0	0.0	0.0	5110	5110	2	
concours_polytech_inter_filière	polytech_angers_systèmes_automatisés_et_génie_informatique										0	0.0	0.0	3589	3220	4	
concours_polytech_inter_filière	polytech_annecy_chambéry_bâtiment_eco_construction_energie										3	0.0	66.7	5161	4802	10	
concours_polytech_inter_filière	polytech_annecy_chambéry_ecologie_industrielle_et_territoriale										2	50.0	0.0	5642	5357	5	
concours_polytech_inter_filière	polytech_annecy_chambéry_informatique_données_usages										0	0.0	0.0	4703	4542	5	
concours_polytech_inter_filière	polytech_annecy_chambéry_mécanique_mécatronique_matériaux_composites										3	0.0	33.3	4557	4243	8	
concours_polytech_inter_filière	polytech_annecy_chambéry_systèmes_numériques_â€“_instrumentation										0	0.0	0.0	5057	5122	4	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_biologique										6	66.7	33.3	2768	2857	5	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_civil										5	40.0	40.0	4937	4721	16	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_electrique										0	0.0	0.0	4516	4516	6	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_mathématique_et_modélisation										0	0.0	0.0	4392	3894	14	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_physique										1	0.0	0.0	4763	4618	9	
concours_polytech_inter_filière	polytech_grenoble__géotechnique_et_génie_civil										2	0.0	0.0	4559	4150	6	
concours_polytech_inter_filière	polytech_grenoble__matériaux										3	33.3	33.3	4478	4296	8	
concours_polytech_inter_filière	polytech_grenoble__prévention_des_risques										1	100.0	0.0	5095	4799	7	
concours_polytech_inter_filière	polytech_grenoble_informatique										0	0.0	0.0	3075	2912	8	
concours_polytech_inter_filière	polytech_grenoble_informatique_et_électronique_des_systèmes_embarqués										1	0.0	0.0	3860	3618	5	
concours_polytech_inter_filière	enstbb_bordeaux										1	0.0	0.0	1761	1761	2	
concours_polytech_inter_filière	polytech_grenoble_technologies_de_l'information_pour_la_santé										0	0.0	0.0	4545	4221	5	
concours_polytech_inter_filière	polytech_lille_génie_biologique_et_alimentaire										2	50.0	50.0	4020	3808	4	
concours_polytech_inter_filière	polytech_lille_informatique_et_statistique										1	100.0	100.0	3413	3161	10	
concours_polytech_inter_filière	polytech_lille_génie_civil										3	33.3	33.3	3928	3423	10	
concours_polytech_inter_filière	polytech_lille_instrumentation_et_ingénierie_d'affaires										1	100.0	100.0	5496	5218	5	
concours_polytech_inter_filière	polytech_lille_matériaux										7	14.3	14.3	4604	4236	9	
concours_polytech_inter_filière	polytech_lille_mécanique										1	0.0	100.0	3403	3518	10	
concours_polytech_inter_filière	polytech_lille_systèmes_embarqués										0	0.0	0.0	4085	3597	8	
concours_polytech_inter_filière	polytech_lyon_génie_biomédical										2	50.0	0.0	3486	3688	4	
concours_polytech_inter_filière	polytech_lyon_informatique										1	0.0	0.0	2647	2346	4	
concours_polytech_inter_filière	polytech_lyon_matériaux										1	100.0	0.0	4170	4364	4	
concours_polytech_inter_filière	polytech_lyon_mathématiques_appliquées_et_modélisation										0	0.0	0.0	3350	3341	4	
concours_polytech_inter_filière	polytech_lyon_mécanique										3	33.3	0.0	3538	3431	4	
concours_polytech_inter_filière	polytech_lyon_systèmes_industriels,_robotique										1	0.0	0.0	5077	5020	4	
concours_polytech_inter_filière	polytech_marseille_génie_biomédical										4	100.0	0.0	2970	2814	9	
concours_polytech_inter_filière	polytech_marseille_génie_civil										4	0.0	50.0	4534	4476	12	
concours_polytech_inter_filière	polytech_marseille_génie_industriel_et_informatique										0	0.0	0.0	4778	4577	10	
concours_polytech_inter_filière	polytech_marseille_informatique										0	0.0	0.0	4157	3588	8	
concours_polytech_inter_filière	polytech_marseille_matériaux										6	0.0	16.7	5305	4936	11	
concours_polytech_inter_filière	polytech_marseille_mécanique,_energétique										3	33.3	33.3	4801	3999	17	
concours_polytech_inter_filière	polytech_marseille_microélectronique,télécommunications										0	0.0	0.0	5438	5297	10	
concours_polytech_inter_filière	polytech_montpellier_informatique_et_gestion										0	0.0	0.0	4251	4344	3	
concours_polytech_inter_filière	polytech_montpellier_matériaux										7	14.3	42.9	5074	5028	7	
concours_polytech_inter_filière	polytech_montpellier_mécanique_et_interactions										1	0.0	0.0	2144	2144	2	
concours_polytech_inter_filière	polytech_montpellier_microélectronique_et_automatique										2	50.0	50.0	4995	4673	5	
concours_polytech_inter_filière	polytech_montpellier_sciences_et_technologies_de_l'eau										6	16.7	33.3	4241	4268	7	
concours_polytech_inter_filière	polytech_montpellier_génie_biologique_et_agroalimentaire										7	85.7	57.1	3536	3414	5	
concours_polytech_inter_filière	polytech_nancy_energie,_mécanique,_matériaux,_environnement										4	25.0	50.0	4954	4467	18	
concours_polytech_inter_filière	polytech_nancy_management_opérationnel,_maintenance,_maã®trise_des_risques										1	100.0	0.0	5570	5466	6	
concours_polytech_inter_filière	polytech_nancy_informatique,_automatique,_robotique,_réseaux										0	0.0	0.0	4460	4236	8	
concours_polytech_inter_filière	polytech_nantes_ã‰lectronique_et_technologies_numériques										1	0.0	0.0	4997	4777	10	
concours_polytech_inter_filière	polytech_nantes_ã‰nergie_électrique										1	0.0	100.0	5390	4852	6	
concours_polytech_inter_filière	polytech_nantes_génie_civil										3	0.0	0.0	4950	4799	7	
concours_polytech_inter_filière	polytech_nantes_génie_des_procédés_et_bioprocédés										3	66.7	33.3	3890	3683	3	
concours_polytech_inter_filière	polytech_nantes_informatique										1	0.0	0.0	3808	3699	9	
concours_polytech_inter_filière	polytech_nantes_matériaux										10	40.0	10.0	5043	4989	10	
