concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
concours_polytech_inter_filière	polytech_orléans_génie_physique_et_systèmes_embarqués										2	50.0	0.0	3672	3633	6
concours_polytech_inter_filière	polytech_paris_sud_electronique,_energie,_systèmes										1	100.0	0.0	3463	3477	6
concours_polytech_inter_filière	polytech_paris_sud_informatique										0	0.0	0.0	1356	1356	2
concours_polytech_inter_filière	polytech_paris_sud_photonique_et_systèmes_optroniques										0	0.0	0.0	4047	3541	5
concours_polytech_inter_filière	polytech_paris_sud_matériaux										1	0.0	0.0	3325	3325	4
concours_polytech_inter_filière	polytech_sorbonne_electronique_et_informatique										0	0.0	0.0	1939	1925	3
concours_polytech_inter_filière	polytech_sorbonne_mathématiques_appliquées_et_informatique										0	0.0	0.0	2107	2109	3
concours_polytech_inter_filière	polytech_sorbonne_matériaux										7	28.6	28.6	2442	2554	8
concours_polytech_inter_filière	polytech_sorbonne_robotique										1	0.0	0.0	1916	1651	5
concours_polytech_inter_filière	polytech_sorbonne_sciences_de_la_terre										5	80.0	0.0	4004	3508	10
concours_polytech_inter_filière	polytech_tours_ã‰lectronique,_ã‰nergie_électrique										1	0.0	0.0	4077	3294	2
