concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
concours_commun_inp	toulouse_inp_enseeiht_sciences_du_numérique										5	0.0	40.0	423	376	4	
concours_commun_inp	Concours CCINP PT	2289	13.8	18.2	1445	11.9	22.6	1331	12.2	21.4	173					185	
concours_polytech	ensim_le_mans										2	0.0	50.0	1180	1180	4	
concours_polytech	esgt_le_mans										1	0.0	0.0	852	852	5	
concours_polytech	esipe_créteil_génie_biomédical_et_santé_(isbs)										1	100.0	100.0	1170	1170	1	
concours_polytech	esipe_créteil_système_d'information										0	0.0	0.0	0	0	1	
concours_polytech	esipe_créteil_technologie_pour_la_santé										0	0.0	0.0	0	0	1	
concours_polytech	esir_rennes										2	0.0	50.0	924	924	4	
concours_polytech	esiroi_saint_denis_de_la_réunion										0	0.0	0.0	0	0	1	
concours_polytech	esix_normandie_caen_cherbourg										1	0.0	0.0	1108	1108	2	
concours_polytech	isat_nevers_département_mit_(mécanique_et_ingénierie_des transports)										8	0.0	37.5	1002	932	7	
concours_polytech	isat_nevers_département_epee_(energies_et_moteurs)										3	0.0	0.0	754	715	3	
concours_polytech	isat_nevers_infrastructures_et_réseaux_de_transports										3	0.0	0.0	1054	1059	5	
concours_polytech	isifc_besanã§on_génie_biomédical										2	50.0	0.0	954	954	2	
concours_polytech	isty_vélizy										1	100.0	0.0	994	994	1	
concours_polytech	polytech_annecy_chambéry_environnement,_bâtiment,_ã‰nergie										4	25.0	0.0	902	902	4	
concours_polytech	polytech_annecy_chambéry_informatique_données_usages										3	0.0	100.0	1239	1221	3	
concours_polytech	polytech_annecy_chambéry_instrumentation,_automatique, informatique										3	0.0	0.0	895	906	3	
concours_polytech	polytech_annecy_chambéry_mécanique,_matériaux										3	0.0	66.7	983	965	3	
concours_polytech	polytech_clermont_ferrand_génie_civil										2	0.0	0.0	703	703	3	
concours_polytech	polytech_clermont_ferrand_génie_electrique										1	0.0	0.0	1200	1200	4	
concours_polytech	polytech_clermont_ferrand_génie_physique										4	50.0	0.0	998	1016	3	
concours_polytech	polytech_grenoble_géotechnique_et_génie_civil										5	0.0	60.0	904	889	3	
concours_polytech	polytech_grenoble_informatique_et_électronique_des_systèmes embarqués										4	0.0	0.0	1031	1033	3	
concours_polytech	polytech_lille_informatique,_microélectronique,_automatique										3	66.7	66.7	978	992	3	
concours_polytech	polytech_lille_mécanique										7	14.3	28.6	866	840	7	
concours_polytech	polytech_lyon_systèmes_industriels,_robotique										2	0.0	0.0	718	718	2	
concours_polytech	polytech_marseille_génie_civil										7	14.3	0.0	1004	1003	6	
concours_polytech	polytech_marseille_génie_industriel_et_informatique										1	0.0	0.0	1139	1139	3	
concours_polytech	polytech_marseille_mécanique,_energétique										4	0.0	25.0	1160	1050	8	
concours_polytech	polytech_marseille_microélectronique,télécommunications										0	0.0	0.0	0	0	3	
concours_polytech	polytech_montpellier_mécanique_et_interactions										2	0.0	0.0	867	867	2	
concours_polytech	polytech_nancy_energie,_mécanique,_matériaux,_environnement										5	0.0	0.0	898	888	4	
concours_polytech	polytech_nancy_ingénierie_de_l'information_et_des_systèmes										2	0.0	0.0	730	730	2	
concours_polytech	polytech_nancy_management_opérationnel,_maintenance,_maã®trise_des risques										2	0.0	0.0	1199	1199	2	
concours_polytech	polytech_nantes_ã‰lectronique_et_technologies_numériques										3	0.0	0.0	942	872	3	
concours_polytech	polytech_nantes_ã‰nergie_électrique										1	0.0	0.0	1097	1097	2	
concours_polytech	polytech_nantes_génie_civil										3	0.0	33.3	1103	1066	3	
concours_polytech	polytech_nantes_informatique										3	0.0	33.3	760	819	3	
concours_polytech	polytech_nantes_thermique,_ã‰nergétique										4	0.0	0.0	922	919	3	
concours_polytech	polytech_nice_sophia_ã‰lectronique										3	0.0	0.0	1165	1112	3	
concours_polytech	polytech_nice_sophia_génie_de_l'eau										2	0.0	50.0	1033	1033	4	
concours_polytech	polytech_nice_sophia_informatique										5	0.0	20.0	824	783	4	
concours_polytech	polytech_orléans_génie_civil_et_géo_environnement										5	20.0	0.0	1116	1092	4	
concours_polytech	polytech_orléans_génie_industriel										2	50.0	50.0	1212	1212	4	
concours_polytech	polytech_orléans_innovation_en_conception_et_matériaux										4	25.0	25.0	1106	1079	5	
concours_polytech	polytech_orléans_technologies_pour_l'ã‰nergie,_l'aérospatial_et_la motorisation										3	0.0	0.0	861	680	3	
concours_polytech	polytech_orléans_génie_physique_et_systèmes_embarqués										4	0.0	25.0	1127	1109	3	
concours_polytech	polytech_sorbonne_electronique_et_informatique										2	0.0	50.0	997	997	2	
concours_polytech	polytech_sorbonne_robotique										3	33.3	0.0	939	983	3	
concours_polytech	polytech_tours_génie_de_l'aménagement_et_de_l'environnement										6	0.0	33.3	1142	1082	4	
concours_polytech	polytech_tours_mécanique,_conception_de_systèmes										4	0.0	25.0	1186	1184	4	
concours_polytech	sup_galilée_villetaneuse										3	33.3	0.0	1075	1026	3	
concours_polytech	Concours POLYTECH PT	1914	15.2	19.2	1421	13.3	21.0	1246	13.7	22.2	148					168	
autres_ecoles	ece_paris	575	18.1	17.4	511	16.2	18.4	146	19.2	12.3	21	9.5	19.0	82	79	15	
autres_ecoles	ecole_de_l'air_base				0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	
autres_ecoles	paoli_tech	110	26.4	17.3	88	25.0	15.9	43	25.6	23.3	2	0.0	50.0	40	40	4	
autres_ecoles	ecole_de_l'air_méca	332	14.2	19.6	126	8.7	24.6	1	0.0	100.0	0	0.0	0.0	0	0	0	
autres_ecoles	ecole_de_l'air_pilote				0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	
autres_ecoles	imt_lille_douai_en_partenariat_ispa	313	24.0	19.5	198	22.7	24.7	19	42.1	26.3	1	0.0	0.0	2	2	10	
autres_ecoles	efrei_paris	634	15.1	15.5	576	13.2	16.5	118	16.1	5.9	10	10.0	0.0	69	73	30	
autres_ecoles	ensm_site_de_nantes	234	17.9	16.2	195	18.5	19.0	54	22.2	16.7	15	33.3	13.3	33	33	24	
autres_ecoles	eigsi_la_rochelle	396	21.5	15.9	319	21.9	17.6	135	24.4	21.5	11	9.1	36.4	95	95	25	
autres_ecoles	eil_cã´te_d'opale_calais_(informatique)										1	0.0	0.0	47	47	10	
autres_ecoles	eil_cã´te_d'opale_longuenesse_(génie_industriel)										4	0.0	0.0	76	72	20	
autres_ecoles	Concours EIL CÃ´te d'Opale Longuenesse - Calais PT	299	18.4	17.1	257	19.1	18.3	85	20.0	23.5	5					30	
autres_ecoles	elisa_aérospace_saint_quentin_(80)	299	16.4	17.7	127	17.3	29.1	34	17.6	29.4	3	0.0	0.0	30	31	8	
autres_ecoles	ensait_roubaix										11	27.3	54.5	43	43	15	
autres_ecoles	ensait_roubaix_formation_en_alternance										0	0.0	0.0	0	0	1	
autres_ecoles	Concours ENSAIT Roubaix PT	405	24.7	19.0	226	20.8	27.4	53	17.0	37.7	11					16	
autres_ecoles	ensil_ensci_limoges_mécatronique	337	20.2	15.4	207	17.9	13.0	44	20.5	13.6	4	0.0	0.0	14	15	4	
autres_ecoles	ensisa_mulhouse_automatique_et_systèmes_embarqués										6	0.0	33.3	47	46	6	
autres_ecoles	ensisa_mulhouse_informatique_et_réseaux										5	0.0	0.0	17	29	6	
autres_ecoles	ensisa_mulhouse_mécanique										8	12.5	0.0	36	38	9	
autres_ecoles	ensisa_mulhouse_textile_et_fibres										0	0.0	0.0	0	0	4	
autres_ecoles	Concours ENSISA PT	411	21.4	13.6	260	19.2	15.4	64	18.8	12.5	19					25	
autres_ecoles	epf_campus_sceaux	426	22.1	14.8	361	23.0	15.2	243	22.2	15.2	6	33.3	33.3	155	157	4	
autres_ecoles	lorraine_inp_enstib	283	22.3	19.8	188	17.6	19.7	55	23.6	20.0	14	7.1	21.4	20	20	15	
autres_ecoles	epf_campus_troyes										6	33.3	16.7	229	228	10	
autres_ecoles	epf_campus_montpellier										8	37.5	0.0	168	169	6	
autres_ecoles	Concours EPF Sceaux-Troyes-Montpellier PT	426	22.1	14.8	361	23.0	15.2	243	22.2	15.2	14					16	
autres_ecoles	esb_nantes	160	23.8	16.2	97	22.7	21.6	19	36.8	36.8	0	0.0	0.0	0	0	10	
autres_ecoles	esff_sèvres	300	15.3	16.7	229	13.1	20.1	30	16.7	16.7	6	0.0	16.7	7	8	11	
autres_ecoles	esiea_paris_laval	366	15.6	16.4	294	13.3	18.4	62	9.7	19.4	1	0.0	0.0	32	32	20	
autres_ecoles	esiee_amiens	375	19.2	17.6	242	15.7	18.2	38	15.8	13.2	1	0.0	0.0	37	37	10	
autres_ecoles	esiee_paris	340	20.9	16.8	281	18.9	16.4	82	22.0	9.8	11	18.2	9.1	51	48	15	
autres_ecoles	esigelec_rouen	453	19.2	18.5	400	18.0	19.5	111	18.9	17.1	13	30.8	15.4	95	86	30	
autres_ecoles	esilv_paris_la_défense	620	17.1	18.2	501	15.0	20.2	215	17.2	18.1	39	5.1	7.7	98	95	35	
autres_ecoles	esitc_caen	222	23.4	14.0	125	23.2	17.6	22	40.9	13.6	3	33.3	0.0	15	14	8	
autres_ecoles	estaca_laval_aéronautique_et_spatial										2	0.0	50.0	169	169	2	
autres_ecoles	estaca_laval_automobile										1	0.0	100.0	131	131	3	
autres_ecoles	estaca_paris_saclay_aéronautique_et_spatial										3	33.3	100.0	172	143	6	
autres_ecoles	estaca_paris_saclay_automobile_ou_transports_guidés										1	0.0	0.0	161	161	7	
autres_ecoles	Concours ESTACA PT	704	15.2	20.9	236	12.3	35.2	236	12.3	35.2	7					18	
autres_ecoles	estia_bidart	318	20.4	13.2	280	21.8	13.6	101	28.7	7.9	22	31.8	4.5	48	55	38	
autres_ecoles	estp_paris_bâtiment_(b)_campus_de_cachan										10	60.0	70.0	211	205	9	
autres_ecoles	estp_paris_bâtiment_(b)_campus_de_troyes										17	23.5	5.9	331	328	10	
autres_ecoles	estp_paris_génie_mécanique_et_electrique(gme)										9	0.0	11.1	305	296	10	
autres_ecoles	estp_paris_topographie_(t)										4	25.0	0.0	363	357	7	
autres_ecoles	estp_paris_travaux_publics_(tp)_campus_de_cachan										18	5.6	33.3	260	251	10	
autres_ecoles	estp_paris_travaux_publics_(tp)_campus_de_dijon										14	21.4	42.9	358	358	3	
autres_ecoles	Concours ESTP PT	647	19.8	22.9	437	16.0	28.6	406	16.0	29.3	72					49	
autres_ecoles	grenoble_inp_génie_industriel	680	16.0	22.4	279	13.6	35.1	104	17.3	35.6	11	18.2	27.3	32	36	12	
autres_ecoles	toulouse_inp_enit	482	19.7	17.0	207	16.4	19.8	160	16.9	20.0	6	50.0	0.0	146	141	6	
autres_ecoles	ismans_groupe_cesi_le_mans	263	20.9	11.4	250	20.8	12.0	63	20.6	7.9	5	20.0	20.0	55	52	20	
autres_ecoles	itech_lyon	126	31.0	13.5	42	28.6	16.7	0	0.0	0.0	0	0.0	0.0	0	0	5	
autres_ecoles	sigma_clermont_ferrand_(ex_ifma)	956	14.4	20.8	563	12.1	28.2	269	13.8	24.9	73	12.3	21.9	120	120	68	
autres_ecoles	3il_ingénieurs	204	15.2	14.7	151	12.6	17.2	38	7.9	10.5	2	0.0	0.0	32	32	8	
fesic	unilasalle_beauvais_sciences_de_la_terre_et_environnement	947	18.9	18.3	795	17.6	19.7	56	8.9	21.4	0	0.0	0.0	0	0	3	
fesic	ecam_lyon	947	18.9	18.3	795	17.6	19.7	248	16.1	21.0	50	14.0	14.0	163	163	50	
fesic	ecam_rennes	947	18.9	18.3	841	18.3	19.5	66	16.7	16.7	4	0.0	25.0	48	38	18	
fesic	ecam_strasbourg_europe	947	18.9	18.3	836	18.1	19.5	153	22.9	12.4	21	52.4	23.8	124	113	30	
fesic	ecam_epmi_cergy_pontoise	947	18.9	18.3	903	18.6	18.9	183	23.5	13.7	18	27.8	22.2	139	134	15	
fesic	esaip_angers_/_aix_en_provence	947	18.9	18.3	890	18.5	18.7	292	17.5	23.6	10	10.0	0.0	267	261	10	
fesic	eseo_angers_paris_vélizy	947	18.9	18.3	510	14.9	24.1	256	13.7	27.7	3	0.0	33.3	251	227	20	
fesic	hei	947	18.9	18.3	832	18.1	19.5	214	20.6	26.2	19	36.8	15.8	177	161	25	
fesic	isen_yncréa_ouest_brest										1	0.0	0.0	96	96	10	
fesic	isen_yncréa_ouest_nantes										0	0.0	0.0	0	0	5	
fesic	Concours concours ISEN Ouest PT	947	18.9	18.3	802	17.7	19.8	116	12.1	19.8	1					15	
fesic	isen_lille	947	18.9	18.3	802	17.7	19.8	111	11.7	20.7	5	0.0	20.0	74	77	15	
fesic	isen_yncréa_méditerrannée_toulon										1	0.0	0.0	93	93	15	
fesic	isen_yncréa_méditerrannée_nã®mes										0	0.0	0.0	0	0	15	
fesic	Concours concours ISEN MÃ©diterrannÃ©e PT	947	18.9	18.3	802	17.7	19.8	121	13.2	19.8	1					30	
fesic	isep_paris	947	18.9	18.3	795	17.6	19.7	131	9.2	24.4	5	0.0	20.0	113	110	20	
groupe_insa	isis_castres_informatique_pour_la_santé	450	21.6	21.8	170	16.5	28.8	161	16.8	30.4	0	0.0	0.0	0	0	2	
groupe_insa_inter_filière	esitech_rouen_technologies_du_vivant										3	100.0	66.7	424	390	3	
groupe_insa_inter_filière	insa_lyon_biosciences										4	75.0	25.0	66	66	4	
groupe_insa_inter_filière	insa_toulouse_génie_biologique										2	50.0	0.0	80	80	2	
groupe_insa_inter_filière	isis_castres_informatique_pour_la_santé										2	50.0	50.0	607	607	15	
groupe_insa_inter_filière	Concours INSA DomaineÂBiotechnologies-santÃ© MP-PC-PSI-BCPST	3235	51.3	23.7	1203	53.2	26.4	1030	52.1	25.8	11					24	
groupe_insa_inter_filière	insa_lyon_génie_energétique_et_environnement										4	50.0	0.0	105	106	4	
groupe_insa_inter_filière	insa_rouen_normandie_chimie_et_procédés										5	100.0	20.0	729	612	5	
groupe_insa_inter_filière	insa_rouen_normandie_energétique_et_propulsion										5	20.0	0.0	654	683	4	
groupe_insa_inter_filière	insa_rouen_normandie_maã®trise_des_risques_industriels										5	100.0	20.0	1042	967	5	
groupe_insa_inter_filière	insa_strasbourg_génie_climatique_et_energétique										11	54.5	18.2	858	853	10	
groupe_insa_inter_filière	insa_toulouse_génie_des_procédés_et_environnement										8	75.0	12.5	415	412	10	
groupe_insa_inter_filière	sup'enr_perpignan_energétique_et_energies_renouvelables										5	80.0	0.0	638	707	4	
groupe_insa_inter_filière	Concours INSA DomaineÂEnergÃ©tique â€“ GÃ©nie Chimique â€“ Environnement
					MP-PC-PSI	3346	39.1	20.8	1304	40.1	22.0	1198	40.2	21.6	43					42	
groupe_insa_inter_filière	insa_euro_méditerranée_génie_electrique										2	0.0	50.0	1381	1381	5	
groupe_insa_inter_filière	insa_lyon_génie_electrique										7	28.6	14.3	356	333	8	
groupe_insa_inter_filière	insa_rennes_electronique_et_informatique_industrielle										1	0.0	0.0	876	876	1	
groupe_insa_inter_filière	insa_rennes_système_et_réseaux_de_communication										4	25.0	50.0	1193	1161	4	
groupe_insa_inter_filière	insa_strasbourg_génie_electrique										12	25.0	25.0	1147	1080	12	
groupe_insa_inter_filière	insa_toulouse_automatique_et_electronique										3	0.0	33.3	433	302	3	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie Ã©lectrique, Ã©lectronique, automatique
					MP-PC-PSI-PT	3862	24.1	22.0	1705	24.6	23.2	1550	24.7	23.4	29					33	
groupe_insa_inter_filière	insa_lyon_génie_civil_et_urbanisme										7	28.6	14.3	54	71	7	
groupe_insa_inter_filière	insa_rennes_génie_civil_et_urbain										1	100.0	0.0	255	255	1	
groupe_insa_inter_filière	insa_rouen_normandie_génie_civil_et_constructions_durables										3	0.0	33.3	268	334	2	
groupe_insa_inter_filière	insa_strasbourg_génie_civil										3	100.0	33.3	231	273	3	
groupe_insa_inter_filière	insa_strasbourg_topographie										2	50.0	0.0	549	549	2	
groupe_insa_inter_filière	insa_toulouse_génie_civil										1	100.0	0.0	250	250	1	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie civil, urbanisme, topographie MP-PC	1836	38.0	22.9	752	40.8	23.5	685	40.7	22.9	17					16	
groupe_insa_inter_filière	insa_lyon_génie_civil_et_urbanisme										9	33.3	0.0	89	77	9	
groupe_insa_inter_filière	insa_rennes_génie_civil_et_urbain										2	0.0	0.0	308	308	2	
groupe_insa_inter_filière	insa_rouen_normandie_génie_civil_et_constructions_durables										1	0.0	100.0	223	223	2	
groupe_insa_inter_filière	insa_strasbourg_génie_civil										11	45.5	27.3	380	376	12	
groupe_insa_inter_filière	insa_strasbourg_topographie										6	0.0	33.3	765	770	8	
groupe_insa_inter_filière	insa_toulouse_génie_civil										2	0.0	50.0	286	286	2	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie civil, urbanisme, topographie PSI-PT	2106	26.8	20.2	951	25.0	25.0	883	25.5	25.7	31					35	
groupe_insa_inter_filière	insa_centre_val_de_loire_sécurité_et_technologies_informatiques										1	0.0	0.0	578	578	6	
groupe_insa_inter_filière	insa_euro_méditerranée_systèmes_d'information_et_de_communication										0	0.0	0.0	0	0	1	
groupe_insa_inter_filière	insa_lyon_télécommunications,_services_et_usages										6	16.7	33.3	338	315	6	
groupe_insa_inter_filière	insa_rennes_informatique										1	0.0	0.0	101	101	2	
groupe_insa_inter_filière	insa_rouen_normandie_architecture_des_systèmes_d'information										1	0.0	0.0	418	418	1	
groupe_insa_inter_filière	insa_rouen_normandie_génie_mathématique										2	0.0	0.0	223	223	2	
groupe_insa_inter_filière	insa_toulouse_informatique_et_réseaux										6	0.0	33.3	232	203	7	
groupe_insa_inter_filière	insa_toulouse_mathématiques_appliquées										1	100.0	0.0	367	367	1	
groupe_insa_inter_filière	Concours INSA Domaine Informatique, mathÃ©matique, modÃ©lisation
					PC-PSI-PT	2446	22.2	23.9	770	23.1	26.4	699	23.9	27.6	18					26	
groupe_insa_inter_filière	insa_centre_val_de_loire_génie_des_systèmes_industriels										8	12.5	25.0	1160	1156	18	
groupe_insa_inter_filière	insa_euro_méditerranée_génie_mécanique_et_energétique										0	0.0	0.0	0	0	5	
groupe_insa_inter_filière	insa_lyon_génie_industriel										8	50.0	12.5	81	107	9	
groupe_insa_inter_filière	insa_lyon_génie_mécanique										36	11.1	16.7	261	247	35	
groupe_insa_inter_filière	insa_rennes_génie_mécanique_et_automatique										18	11.1	11.1	742	752	20	
groupe_insa_inter_filière	insa_rouen_normandie_mécanique										3	66.7	0.0	562	564	3	
groupe_insa_inter_filière	insa_strasbourg_génie_mécanique										20	15.0	20.0	758	781	22	
groupe_insa_inter_filière	insa_strasbourg_mécatronique										12	16.7	8.3	626	644	12	
groupe_insa_inter_filière	insa_strasbourg_plasturgie										6	0.0	50.0	1175	1178	12	
groupe_insa_inter_filière	insa_toulouse_génie_mécanique										4	25.0	0.0	327	291	4	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie mÃ©canique, gÃ©nie industriel et mÃ©catronique
					PSI-PT	2902	20.6	21.0	1404	20.8	24.4	1304	21.5	25.3	115					140	
groupe_insa_inter_filière	esitech_rouen_génie_physique										4	0.0	50.0	1208	1223	7	
groupe_insa_inter_filière	insa_centre_val_de_loire_maã®trise_des_risques_industriels										10	30.0	30.0	1300	1234	30	
groupe_insa_inter_filière	insa_lyon_science_et_génie_des_matériaux										10	50.0	30.0	225	223	10	
groupe_insa_inter_filière	insa_rennes_science_et_génie_des_matériaux										2	50.0	50.0	543	543	3	
groupe_insa_inter_filière	insa_toulouse_génie_physique										4	75.0	50.0	460	501	5	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie physique et matÃ©riaux MP-PC-PSI	3640	33.6	22.1	1591	36.6	22.8	1435	36.8	22.6	30					55	
groupe_insa_inter_filière	esitech_rouen_génie_physique										0	0.0	0.0	0	0	3	
groupe_insa_inter_filière	insa_centre_val_de_loire_maã®trise_des_risques_industriels										0	0.0	0.0	0	0	10	
groupe_insa_inter_filière	insa_lyon_science_et_génie_des_matériaux										1	0.0	100.0	27	27	1	
groupe_insa_inter_filière	insa_rennes_science_et_génie_des_matériaux										1	0.0	0.0	111	111	1	
groupe_insa_inter_filière	insa_toulouse_génie_physique										1	0.0	0.0	80	80	1	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie physique et matÃ©riaux TSI-PT	1359	13.2	22.7	435	11.7	28.7	406	12.3	29.6	3					16	
cesi	cesi_angoulãªme										1	0.0	0.0	75	75	8	
