concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
concours_polytech_inter_filière	polytech_tours_mécanique,_conception_de_systèmes										6	16.7	33.3	4123	3969	7
concours_polytech_inter_filière	sup_galilée_villetaneuse										14	14.3	21.4	4532	4265	24
concours_polytech_inter_filière	Concours POLYTECH MP - PC - PSI	3428	30.3	18.1				2376	31.0	16.9	345					739
puissance_alpha	efrei_paris	1342	28.3	15.6				1203	28.7	15.5	47	23.4	14.9	958	877	40
puissance_alpha	elisa_aérospace_saint_quentin_(80)	1342	28.3	15.6				580	28.1	17.8	1	100.0	0.0	270	270	25
puissance_alpha	esaip_angers_/_aix_en_provence	1342	28.3	15.6				1208	28.6	15.6	10	40.0	20.0	746	703	15
puissance_alpha	eseo_angers_paris_vélizy	1342	28.3	15.6				993	27.4	16.0	4	0.0	0.0	712	661	20
puissance_alpha	esiea_paris_laval	1342	28.3	15.6				1102	27.9	15.9	1	0.0	0.0	937	939	20
puissance_alpha	esiee_amiens	1342	28.3	15.6				1067	27.7	15.7	1	0.0	0.0	715	715	12
puissance_alpha	esiee_paris	1342	28.3	15.6				1102	27.9	15.9	32	25.0	12.5	831	736	35
puissance_alpha	hei	1342	28.3	15.6				1246	28.6	15.5	15	46.7	20.0	1171	1092	25
