concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
concours_polytech_inter_filière	polytech_paris_saclay_electronique,_energie,_systèmes										0	0.0	0.0	3253	2980	6	
concours_polytech_inter_filière	polytech_paris_saclay_informatique										0	0.0	0.0	1768	1680	2	
concours_polytech_inter_filière	polytech_paris_saclay_photonique_et_systèmes_optroniques										0	0.0	0.0	4491	4447	5	
concours_polytech_inter_filière	polytech_paris_saclay_matériaux										3	0.0	33.3	4537	4533	4	
concours_polytech_inter_filière	polytech_sorbonne_electronique_et_informatique										1	0.0	0.0	2387	2416	4	
concours_polytech_inter_filière	polytech_sorbonne_matériaux										3	66.7	0.0	4009	4052	8	
concours_polytech_inter_filière	polytech_sorbonne_mathématiques_appliquées_et_informatique										0	0.0	0.0	656	828	3	
concours_polytech_inter_filière	polytech_sorbonne_robotique										0	0.0	0.0	2785	2497	5	
concours_polytech_inter_filière	polytech_sorbonne_sciences_de_la_terre										4	25.0	50.0	4804	4475	15	
concours_polytech_inter_filière	polytech_tours_ã‰lectronique,_ã‰nergie_électrique										1	0.0	100.0	4745	4525	2	
concours_polytech_inter_filière	polytech_tours_génie_de_l'aménagement_et_de_l'environnement										1	0.0	0.0	3760	3505	7	
concours_polytech_inter_filière	polytech_tours_informatique										1	0.0	100.0	3425	3203	7	
concours_polytech_inter_filière	polytech_tours_mécanique,_conception_de_systèmes										2	50.0	100.0	4123	3969	7	
concours_polytech_inter_filière	sup_galilée_villetaneuse										2	50.0	50.0	4532	4265	24	
concours_polytech_inter_filière	Concours POLYTECH MP - PC - PSI	2353	43.1	18.9				1799	45.2	19.2	178					739	
puissance_alpha	efrei_paris	974	42.2	18.2				898	42.9	17.9	13	7.7	7.7	870	810	20	
puissance_alpha	elisa_aérospace_saint_quentin_(80)	974	42.2	18.2				441	46.3	20.4	3	66.7	66.7	304	307	10	
puissance_alpha	esaip_angers_/_aix_en_provence	974	42.2	18.2				891	43.0	18.0	5	40.0	60.0	774	738	15	
puissance_alpha	eseo_angers_paris_vélizy	974	42.2	18.2				762	44.1	19.0	3	33.3	0.0	678	682	20	
puissance_alpha	esiea_paris_laval	974	42.2	18.2				821	44.2	18.5	0	0.0	0.0	548	548	10	
puissance_alpha	esiee_amiens	974	42.2	18.2				762	44.1	19.0	1	0.0	100.0	644	644	12	
puissance_alpha	esiee_paris	974	42.2	18.2				827	44.4	18.4	20	40.0	10.0	633	585	25	
puissance_alpha	hei	974	42.2	18.2				919	42.8	17.8	24	58.3	25.0	741	748	25	
puissance_alpha	isen_lille	974	42.2	18.2				762	44.1	19.0	1	0.0	100.0	428	428	5	
puissance_alpha	isen_yncréa_méditerrannée_nã®mes										1	100.0	0.0	797	797	10	
puissance_alpha	isen_yncréa_méditerrannée_toulon										4	0.0	0.0	715	723	10	
puissance_alpha	Concours ISEN MÃ©diterrannÃ©e PC	974	42.2	18.2				859	43.8	18.4	5					20	
puissance_alpha	isen_yncréa_ouest_brest										2	100.0	0.0	766	766	5	
puissance_alpha	isen_yncréa_ouest_nantes										0	0.0	0.0	0	0	5	
puissance_alpha	Concours ISEN Ouest PC	974	42.2	18.2				859	43.8	18.4	2					10	
puissance_alpha	isep_paris	974	42.2	18.2				835	44.3	18.4	8	25.0	12.5	614	600	15	
puissance_alpha	3il_ingénieurs	974	42.2	18.2				672	43.5	19.9	0	0.0	0.0	0	0	5	
avenir_prépas	ece_lyon										10	30.0	10.0	760	691	8	
avenir_prépas	ece_paris_(statut_apprentissage)										3	0.0	33.3	830	830	3	
avenir_prépas	ece_paris										26	19.2	15.4	853	813	35	
avenir_prépas	Concours ECE Paris - Lyon PC	1117	39.9	19.0				984	41.7	19.1	39					46	
avenir_prépas	eigsi_casablanca	1117	39.9	19.0				931	42.2	19.3	0	0.0	0.0	0	0	2	
avenir_prépas	eigsi_la_rochelle	1117	39.9	19.0				931	42.2	19.3	8	37.5	0.0	562	589	10	
avenir_prépas	esigelec_rouen	1117	39.9	19.0				980	41.7	19.2	3	33.3	0.0	859	873	20	
avenir_prépas	esilv_paris_la_défense	1117	39.9	19.0				959	42.1	19.5	35	34.3	20.0	379	386	35	
avenir_prépas	esitc_caen	1117	39.9	19.0				600	42.3	21.5	3	66.7	0.0	563	434	10	
avenir_prépas	estaca_laval_aéronautique_et_spatial										3	100.0	33.3	143	145	1	
avenir_prépas	estaca_laval_automobile										0	0.0	0.0	0	0	2	
avenir_prépas	estaca_paris_saclay_aéronautique_et_spatial										3	33.3	0.0	136	126	2	
avenir_prépas	estaca_paris_saclay_automobile_ou_transports_guidés										1	0.0	0.0	224	224	2	
avenir_prépas	Concours ESTACA Paris-Saclay/Laval PC	1117	39.9	19.0				231	41.1	19.9	7					7	
fesic	ecam_lyon	668	42.7	19.6				503	44.5	21.7	6	33.3	50.0	254	260	5	
fesic	ecam_rennes	668	42.7	19.6				587	44.3	20.1	6	16.7	33.3	525	515	12	
fesic	ecam_strasbourg_europe	668	42.7	19.6				541	44.5	21.1	8	37.5	0.0	442	428	10	
fesic	unilasalle_â€“_rennes_eme	668	42.7	19.6				323	46.4	24.8	0	0.0	0.0	0	0	5	
fesic	ecam_epmi_cergy_pontoise	668	42.7	19.6				612	43.5	19.8	9	33.3	11.1	581	561	10	
fesic	unilasalle_beauvais_sciences_de_la_terre_et_environnement	668	42.7	19.6				573	44.0	20.6	1	0.0	100.0	563	563	6	
autres_écoles_e3a	eidd_paris	532	47.7	17.9				392	51.0	18.9	14	64.3	50.0	281	238	15	
autres_écoles_e3a	eil_cã´te_d'opale_calais_(informatique)										1	0.0	0.0	134	134	3	
autres_écoles_e3a	eil_cã´te_d'opale_dunkerque_(génie_energétique_et_environnement)										0	0.0	0.0	127	127	10	
autres_écoles_e3a	eil_cã´te_d'opale_longuenesse_(génie_industriel)										2	0.0	0.0	132	132	5	
autres_écoles_e3a	Concours EIL CÃ´te d'Opale Longuenesse - Calais - Dunkerque PC	210	44.8	14.3				145	42.8	13.1	3					18	
autres_écoles_e3a	ensait_roubaix										33	69.7	9.1	297	271	35	
autres_écoles_e3a	ensait_roubaix_formation_en_alternance										3	66.7	0.0	280	270	2	
autres_écoles_e3a	Concours ENSAIT Roubaix PC	594	55.6	18.7				441	56.9	17.9	36					37	
autres_écoles_e3a	esb_nantes	271	46.5	20.7				160	52.5	23.8	1	0.0	100.0	155	155	15	
autres_écoles_e3a	estia_bidart	339	39.2	19.8				269	40.9	20.4	11	27.3	18.2	204	185	16	
autres_écoles_e3a	imt_lille_douai_en_partenariat_ispa	495	45.1	19.0				405	46.2	19.3	11	45.5	9.1	357	320	10	
autres_écoles_e3a	ismans_groupe_cesi_le_mans	266	42.1	18.4				259	42.1	18.5	5	40.0	0.0	242	241	15	
autres_écoles_e3a	paoli_tech	317	42.0	19.9				220	44.1	18.2	0	0.0	0.0	0	0	2	
autres_écoles_e3a	toulouse_inp_enit	646	43.8	18.3				240	47.5	12.9	2	100.0	0.0	216	216	2	
groupe_insa_inter_filière	insa_hauts_de_france_génie_civil_et_bâtiment	2294	36.4	19.4				1186	38.2	18.7	8	37.5	0.0	925	919	8	
groupe_insa_inter_filière	insa_hauts_de_france_génie_civil_et_bâtiment	2396	25.2	17.7				1278	25.0	20.6	5	40.0	20.0	840	788	5	
groupe_insa_inter_filière	insa_hauts_de_france_informatique_et_cybersécurité	3132	23.5	19.5				1047	22.4	21.7	2	0.0	0.0	750	811	3	
groupe_insa_inter_filière	insa_hauts_de_france_mécanique_et_energétique										28	32.1	21.4	1663	1640	35	
groupe_insa_inter_filière	insa_hauts_de_france_génie_industriel										12	41.7	41.7	1511	1394	10	
groupe_insa_inter_filière	insa_hauts_de_france_mécatronique										19	0.0	10.5	1511	1428	16	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie mÃ©canique, gÃ©nie industriel et mÃ©catronique PSI-PT	3281	21.0	17.7				1956	21.3	19.4	59					61	
groupe_insa_inter_filière	esitech_rouen_technologies_du_vivant										2	100.0	0.0	747	747	3	
groupe_insa_inter_filière	insa_lyon_biosciences										5	80.0	20.0	230	211	6	
groupe_insa_inter_filière	insa_toulouse_génie_biologique										2	100.0	0.0	153	153	2	
groupe_insa_inter_filière	isis_castres_informatique_pour_la_santé										13	46.2	15.4	1699	1667	2	
groupe_insa_inter_filière	Concours INSA DomaineÂBiotechnologies-santÃ© MP-PC-PSI-BCPST-TPC	4009	47.3	19.8				2097	49.7	21.5	22					13	
groupe_insa_inter_filière	insa_lyon_génie_energétique_et_environnement										5	40.0	20.0	266	221	5	
groupe_insa_inter_filière	insa_rouen_normandie_chimie_et_procédés										3	33.3	0.0	1046	1037	4	
groupe_insa_inter_filière	insa_rouen_normandie_energétique_et_propulsion										4	75.0	25.0	992	885	4	
groupe_insa_inter_filière	insa_rouen_normandie_maã®trise_des_risques_industriels										6	33.3	16.7	1138	1160	6	
groupe_insa_inter_filière	insa_strasbourg_génie_climatique_et_energétique										10	50.0	20.0	1299	1176	12	
groupe_insa_inter_filière	insa_toulouse_génie_des_procédés_et_environnement										5	40.0	40.0	750	689	10	
groupe_insa_inter_filière	sup'enr_perpignan_energétique_et_energies_renouvelables										2	50.0	0.0	1385	1385	2	
groupe_insa_inter_filière	Concours INSA DomaineÂEnergÃ©tique â€“ GÃ©nie Chimique â€“ Environnement MP-PC-PSI	4146	37.5	19.3				1506	37.5	21.6	35					43	
groupe_insa_inter_filière	insa_euro_méditerranée_maroc_génie_electrique										0	0.0	0.0	0	0	3	
groupe_insa_inter_filière	insa_lyon_génie_electrique										8	25.0	0.0	312	295	8	
groupe_insa_inter_filière	insa_rennes_electronique_et_informatique_industrielle										2	0.0	50.0	1014	1014	2	
groupe_insa_inter_filière	insa_rennes_système_et_réseaux_de_communication										3	0.0	33.3	1793	1583	5	
groupe_insa_inter_filière	insa_strasbourg_génie_electrique										8	25.0	25.0	1411	1367	10	
groupe_insa_inter_filière	insa_toulouse_automatique_et_electronique										2	50.0	0.0	630	643	3	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie Ã©lectrique, Ã©lectronique, automatique MP-PC-PSI-PT	4812	24.9	18.7				1964	24.2	20.1	23					31	
groupe_insa_inter_filière	insa_lyon_génie_civil_et_urbanisme										7	28.6	0.0	140	135	7	
groupe_insa_inter_filière	insa_rennes_génie_civil_et_urbain										2	50.0	50.0	387	387	2	
groupe_insa_inter_filière	insa_rouen_normandie_génie_civil_et_constructions_durables										2	100.0	50.0	760	760	2	
groupe_insa_inter_filière	insa_strasbourg_génie_civil										3	33.3	0.0	815	721	3	
groupe_insa_inter_filière	insa_strasbourg_topographie										2	50.0	50.0	828	732	4	
groupe_insa_inter_filière	insa_toulouse_génie_civil										1	0.0	0.0	243	243	1	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie civil, urbanisme, topographie MP-PC	2294	36.4	19.4				1186	38.2	18.7	17					19	
groupe_insa_inter_filière	insa_lyon_génie_civil_et_urbanisme										9	22.2	0.0	160	156	9	
groupe_insa_inter_filière	insa_rennes_génie_civil_et_urbain										2	50.0	50.0	261	261	2	
groupe_insa_inter_filière	insa_rouen_normandie_génie_civil_et_constructions_durables										2	0.0	0.0	388	388	2	
groupe_insa_inter_filière	insa_strasbourg_génie_civil										12	33.3	8.3	509	485	12	
groupe_insa_inter_filière	insa_strasbourg_topographie										10	10.0	30.0	1008	954	10	
groupe_insa_inter_filière	insa_toulouse_génie_civil										1	0.0	0.0	290	290	2	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie civil, urbanisme, topographie PSI-PT	2396	25.2	17.7				1278	25.0	20.6	36					37	
groupe_insa_inter_filière	insa_centre_val_de_loire_sécurité_et_technologies_informatiques										2	0.0	0.0	724	724	1	
groupe_insa_inter_filière	insa_euro_méditerranée_maroc_systèmes_d'information_et_de_communication										0	0.0	0.0	0	0	2	
groupe_insa_inter_filière	insa_lyon_télécommunications,_services_et_usages										4	25.0	0.0	254	251	4	
groupe_insa_inter_filière	insa_rennes_informatique										1	100.0	0.0	393	393	2	
groupe_insa_inter_filière	insa_rouen_normandie_architecture_des_systèmes_d'information										2	0.0	50.0	541	541	2	
groupe_insa_inter_filière	insa_rouen_normandie_génie_mathématique										2	50.0	0.0	145	145	2	
groupe_insa_inter_filière	insa_toulouse_informatique_et_réseaux										6	0.0	16.7	341	325	6	
groupe_insa_inter_filière	insa_toulouse_mathématiques_appliquées										3	33.3	0.0	392	396	3	
groupe_insa_inter_filière	Concours INSA Domaine Informatique, mathÃ©matique, modÃ©lisation PC-PSI-PT	3132	23.5	19.5				1047	22.4	21.7	20					22	
groupe_insa_inter_filière	insa_centre_val_de_loire_génie_des_systèmes_industriels										8	50.0	12.5	1793	1689	18	
groupe_insa_inter_filière	insa_euro_méditerranée_maroc_génie_mécanique_et_energétique										0	0.0	0.0	0	0	4	
groupe_insa_inter_filière	insa_lyon_génie_industriel										8	0.0	12.5	281	231	8	
groupe_insa_inter_filière	insa_lyon_génie_mécanique										28	14.3	10.7	289	284	30	
groupe_insa_inter_filière	insa_rennes_génie_mécanique_et_automatique										4	50.0	0.0	690	714	4	
groupe_insa_inter_filière	insa_rouen_normandie_mécanique										2	0.0	0.0	857	874	3	
groupe_insa_inter_filière	insa_strasbourg_génie_mécanique										21	28.6	14.3	1042	991	22	
groupe_insa_inter_filière	insa_strasbourg_mécatronique										4	50.0	25.0	538	525	4	
groupe_insa_inter_filière	insa_strasbourg_plasturgie										3	33.3	0.0	1684	1687	14	
groupe_insa_inter_filière	insa_toulouse_génie_mécanique										3	33.3	33.3	523	529	4	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie mÃ©canique, gÃ©nie industriel et mÃ©catronique PSI-PT	3281	21.0	17.7				1956	21.3	19.4	81					111	
groupe_insa_inter_filière	esitech_rouen_génie_physique										3	100.0	0.0	1770	1855	4	
groupe_insa_inter_filière	insa_centre_val_de_loire_maã®trise_des_risques_industriels										4	50.0	0.0	2007	1947	23	
groupe_insa_inter_filière	insa_lyon_science_et_génie_des_matériaux										10	30.0	20.0	432	351	10	
groupe_insa_inter_filière	insa_rennes_science_et_génie_des_matériaux										3	100.0	33.3	1491	1390	3	
groupe_insa_inter_filière	insa_toulouse_génie_physique										7	42.9	14.3	700	635	6	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie physique et matÃ©riaux MP-PC-PSI	4540	32.5	19.2				2206	33.7	19.9	27					46	
groupe_insa_inter_filière	esitech_rouen_génie_physique										0	0.0	0.0	0	0	2	
groupe_insa_inter_filière	insa_centre_val_de_loire_maã®trise_des_risques_industriels										1	100.0	0.0	584	584	7	
groupe_insa_inter_filière	insa_lyon_science_et_génie_des_matériaux										1	0.0	0.0	44	44	1	
groupe_insa_inter_filière	insa_rennes_science_et_génie_des_matériaux										1	0.0	0.0	175	175	1	
groupe_insa_inter_filière	insa_toulouse_génie_physique										1	100.0	0.0	33	33	1	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie physique et matÃ©riaux TSI-PT-TPC	1609	14.2	19.1				702	13.2	21.5	4					12	
cesi	cesi_angoulãªme										1	0.0	0.0	81	81	8	
cesi	cesi_arras										4	25.0	0.0	131	130	10	
cesi	cesi_bordeaux										2	0.0	50.0	141	141	8	
cesi	cesi_lyon										5	60.0	40.0	138	120	12	
cesi	cesi_rouen										1	0.0	0.0	68	68	8	
cesi	cesi_nancy										0	0.0	0.0	0	0	8	
cesi	cesi_nanterre										9	55.6	22.2	139	122	20	
cesi	cesi_nice_sophia_antipolis										1	0.0	0.0	23	23	5	
cesi	cesi_saint_nazaire										1	100.0	100.0	156	156	10	
cesi	Concours CESI Ecole d'IngÃ©nieurs - IngÃ©nieur GÃ©nÃ©raliste	385	30.6	15.8				162	36.4	17.3	24					89	
cesi	cesi_aix_en_provence										1	0.0	0.0	31	31	2	
cesi	cesi_arras										1	0.0	0.0	48	48	4	
cesi	cesi_bordeaux										1	0.0	0.0	25	25	2	
cesi	cesi_la_rochelle										0	0.0	0.0	0	0	2	
cesi	cesi_lille										0	0.0	0.0	0	0	3	
cesi	cesi_lyon										0	0.0	0.0	0	0	2	
cesi	cesi_rouen										2	0.0	0.0	39	39	2	
cesi	cesi_nancy										1	0.0	0.0	34	34	2	
cesi	cesi_nanterre										0	0.0	0.0	0	0	7	
cesi	cesi_nice_sophia_antipolis										0	0.0	0.0	0	0	2	
cesi	cesi_orléans										0	0.0	0.0	0	0	3	
cesi	cesi_pau										0	0.0	0.0	0	0	2	
cesi	cesi_reims										1	0.0	0.0	33	33	2	
cesi	cesi_saint_nazaire										0	0.0	0.0	0	0	5	
cesi	cesi_strasbourg										1	0.0	0.0	4	4	6	
cesi	cesi_toulouse										0	0.0	0.0	0	0	3	
cesi	Concours CESI Ecole d'IngÃ©nieurs - IngÃ©nieur en Informatique (interFilÃ¨re)	114	11.4	7.9				53	11.3	7.5	8					49	
epita	epita										6	0.0	33.3	134	113	10	
epita	ipsa_paris										8	25.0	37.5	56	53	7	
epita	ipsa_toulouse										4	50.0	50.0	6	6	4	
epita	esme_sudria_paris										6	33.3	50.0	159	148	8	
epita	Concours EPITA / IPSA / ESME PC	371	36.9	20.5				200	38.0	21.0	24					29	
