concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
Banque Centrale-Supelec	Estp Paris - Bâtiment (B) - Campus De Troyes										2	50.0	0.0	513	513	12
Banque Centrale-Supelec	Estp Paris - Travaux Publics (Tp) - Campus De Dijon										6	0.0	16.7	520	499	8
Banque Centrale-Supelec	Concours_Estp_Mp	1135	29.1	21.1	948	29.3	21.4	581	32.2	20.1	104					170
Banque Centrale-Supelec	Ecole Navale Brest	624	15.9	24.8	195	15.4	39.0	104	14.4	50.0	31	3.2	45.2	39	40	31
Concours Commun Mines-Ponts	Chimie Paristech										0	0.0	0.0	0	0	2
Concours Commun Mines-Ponts	Ensae Paris										53	20.8	24.5	1016	955	55
Concours Commun Mines-Ponts	Ensta Paris										60	28.3	18.3	885	823	63
Concours Commun Mines-Ponts	Ensta Paris - Apprentissage										0	0.0	0.0	0	0	2
Concours Commun Mines-Ponts	Imt Atlantique										89	19.1	11.2	1357	1315	85
Concours Commun Mines-Ponts	Isae - Supaero Toulouse										70	18.6	18.6	652	631	75
Concours Commun Mines-Ponts	Mines De Nancy										50	28.0	28.0	1243	1206	55
Concours Commun Mines-Ponts	Mines Saint-Etienne										44	11.4	34.1	1500	1454	50
Concours Commun Mines-Ponts	Mines Paris										55	29.1	10.9	192	186	55
Concours Commun Mines-Ponts	Ponts Paristech										83	21.7	24.1	554	526	84
Concours Commun Mines-Ponts	Telecom Paris										81	13.6	16.0	703	625	83
Concours Commun Mines-Ponts	Concours_Ccmp_Mp	5865	22.8	19.4	1821	16.1	18.8	1743	16.4	18.7	585					609
Concours Mines - Télécom	Ecole Meteorologie (Fonctionnaire)	5466	24.4	20.4	2740	21.6	25.0	2605	21.4	25.1	5	20.0	20.0	1028	1154	5
Concours Mines - Télécom	Ecole Meteorologie (Non Fonctionnaire)	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	3	33.3	0.0	1976	1945	5
Concours Mines - Télécom	Eivp Paris Civil	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	23	60.9	17.4	2763	2650	23
Concours Mines - Télécom	Eivp Paris Fonctionnaire	5466	24.4	20.4	3540	22.2	23.2	3129	22.4	23.6	4	25.0	50.0	1847	1685	4
Concours Mines - Télécom	Ensg Nancy	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	6	50.0	0.0	2509	2383	5
Concours Mines - Télécom	Ensg-Géomatique Marne La Vallée Civil	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	9	55.6	22.2	3056	3031	9
Concours Mines - Télécom	Ensg-Géomatique Marne La Vallée Fonctionnaire	5466	24.4	20.4	3540	22.2	23.2	3129	22.4	23.6	4	25.0	50.0	2609	2605	4
Concours Mines - Télécom	Ensiie Evry	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	74	17.6	35.1	2048	1993	74
Concours Mines - Télécom	Enssat Lannion	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	31	12.9	16.1	2872	2730	27
Concours Mines - Télécom	Ensta Bretagne (Filière Sous Statut Étudiant)	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	42	28.6	38.1	1296	1149	43
Concours Mines - Télécom	Ensta Bretagne (Filière Sous Statut Ieta - Direction Générale De L'Armement)	5466	24.4	20.4	2491	20.9	27.3	2372	20.6	27.4	16	25.0	68.8	955	937	16
Concours Mines - Télécom	Entpe Lyon Civil	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	17	23.5	29.4	2494	2387	22
Concours Mines - Télécom	Entpe Lyon Fonctionnaire	5466	24.4	20.4	2740	21.6	25.0	2605	21.4	25.1	28	32.1	17.9	2246	2134	32
Concours Mines - Télécom	Imt Lille Douai	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	66	31.8	28.8	2192	2052	65
Concours Mines - Télécom	Imt Lille Douai Fonct.	5466	24.4	20.4	2740	21.6	25.0	2605	21.4	25.1	2	50.0	0.0	2096	2096	3
Concours Mines - Télécom	Imt Mines Albi	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	52	25.0	26.9	1953	1872	53
Concours Mines - Télécom	Imt Mines Alès	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	62	40.3	22.6	1576	1552	62
Concours Mines - Télécom	Institut Mines-Télécom Business School (Imt-Bs)	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	8	37.5	37.5	2317	2286	8
Concours Mines - Télécom	Mines Saint Etienne-Ismin	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	35	28.6	37.1	1589	1559	38
Concours Mines - Télécom	Telecom Nancy	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	75	17.3	18.7	2382	2280	65
Concours Mines - Télécom	Télécom Physique Strasbourg Informatique Et Réseaux	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	19	5.3	36.8	2360	2268	20
Concours Mines - Télécom	Télécom Physique Strasbourg Ti-Santé	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	5	20.0	80.0	1954	1796	8
Concours Mines - Télécom	Telecom St Etienne - Statut Apprenti	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	2	0.0	0.0	2581	2581	2
Concours Mines - Télécom	Telecom St Etienne - Statut Étudiant	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	38	28.9	18.4	2557	2480	33
Concours Mines - Télécom	Telecom Sudparis	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	99	26.3	32.3	1100	1054	86
Concours Mines - Télécom	Telecom Sudparis - Cursus Sophia-Antipolis	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	4	25.0	50.0	993	966	4
Concours Commun Inp	Bordeaux Inp - Ensc Cognitique										9	33.3	33.3	2498	2418	8
Concours Commun Inp	Bordeaux Inp - Enseirb-Matmeca Electronique										23	17.4	30.4	2117	2122	36
Concours Commun Inp	Bordeaux Inp - Enseirb-Matmeca Informatique										36	19.4	19.4	1628	1626	54
Concours Commun Inp	Bordeaux Inp - Enseirb-Matmeca Mathématiques Et Mécanique										37	24.3	13.5	2017	1938	41
Concours Commun Inp	Bordeaux Inp - Enseirb-Matmeca Télecom.										12	25.0	25.0	1889	1888	25
Concours Commun Inp	Bordeaux Inp - Enspima										4	25.0	0.0	2697	2518	4
Concours Commun Inp	Cpe Lyon Sciences Du Numérique										15	6.7	26.7	3585	3480	12
Concours Commun Inp	Cy Tech Cergy - Génie Civil										16	25.0	18.8	3905	3787	10
Concours Commun Inp	Cy Tech Cergy-Pau - Informatique										37	8.1	5.4	3416	3383	25
Concours Commun Inp	Cy Tech Cergy-Pau - Mathématiques										44	29.5	20.5	3643	3509	35
Concours Commun Inp	Enac Toulouse Civil										36	16.7	38.9	2021	1954	39
Concours Commun Inp	Enac Toulouse Fonctionnaire										5	0.0	60.0	460	449	5
Concours Commun Inp	Engees Strasbourg Civil (Apprenti)										1	0.0	100.0	2874	2874	1
Concours Commun Inp	Engees Strasbourg Civil (Étudiant)										9	55.6	0.0	3652	3485	9
Concours Commun Inp	Engees Strasbourg Fonctionnaire										3	66.7	0.0	2846	2772	3
Concours Commun Inp	Ensc Lille										1	0.0	100.0	2798	2798	2
Concours Commun Inp	Ensgti Pau - Energétique										9	22.2	22.2	3995	3873	12
Concours Commun Inp	Ensi Poitiers - Génie De L'Eau Et Génie Civil										4	50.0	50.0	3818	3760	6
Concours Commun Inp	Ensi Poitiers Energie										20	35.0	25.0	4166	4089	17
Concours Commun Inp	Ensicaen Electronique Et Physique Appliquée										23	13.0	26.1	3126	3139	20
Concours Commun Inp	Ensicaen Informatique										33	24.2	21.2	2812	2756	30
Concours Commun Inp	Ensmm Besanã§On										35	34.3	25.7	3474	3357	40
Concours Commun Inp	Grenoble Inp - Ense3										65	33.8	10.8	1886	1827	70
Concours Commun Inp	Grenoble Inp - Pagora										10	40.0	30.0	3341	3245	10
Concours Commun Inp	Grenoble Inp - Phelma (Physique Electronique Télécoms)										60	28.3	25.0	1539	1494	56
Concours Commun Inp	Grenoble Inp - Phelma (Physique Matériaux Procédés)										36	36.1	44.4	946	873	35
Concours Commun Inp	Grenoble Inp - Ensimag										131	16.0	23.7	742	697	125
Concours Commun Inp	Grenoble Inp - Esisar										12	0.0	16.7	2432	2363	11
Concours Commun Inp	Isae-Ensma Poitiers										51	11.8	39.2	1638	1626	55
Concours Commun Inp	Isima Clermont-Ferrand										43	27.9	18.6	3218	3100	44
Concours Commun Inp	Lorraine Inp - Ensem - Energie										13	23.1	38.5	3748	3407	32
Concours Commun Inp	Lorraine Inp - Ensem - Spécialité Des Systèmes Numériques										7	28.6	14.3	3146	3093	20
Concours Commun Inp	Lorraine Inp - Ensic										10	50.0	0.0	3637	3588	9
Concours Commun Inp	Seatech Toulon										24	37.5	33.3	3397	3324	22
Concours Commun Inp	Sigma Clermont-Ferrand - Spécialité Mécanique Avancée										19	31.6	15.8	3618	3472	16
Concours Commun Inp	Isae-Supméca Paris										40	10.0	25.0	2664	2522	45
Concours Commun Inp	Telecom Physique Strasbourg										33	30.3	24.2	2394	2284	31
Concours Commun Inp	Toulouse Inp - Enseeiht - Electronique-Energie-Automatique (Eea)										31	25.8	29.0	1284	1246	31
Concours Commun Inp	Toulouse Inp - Enseeiht - Mécanique Des Fluides-Energetique-Environnement (Mfee)										18	16.7	22.2	870	831	18
Concours Commun Inp	Toulouse Inp - Enseeiht - Sciences Du Numérique										88	11.4	19.3	1196	1112	91
Concours Commun Inp	Toulouse Inp - Ensiacet - Génie Des Procédés										14	64.3	21.4	2917	2842	11
Concours Commun Inp	Toulouse Inp - Ensiacet - Génie Industriel										19	42.1	21.1	2668	2583	17
Concours Commun Inp	Concours_Ccinp_Mp	7853	26.8	18.6	5074	23.4	20.8	4321	23.3	21.5	1136					1183
Banque Epreuves Ccinp  Inter-Filière	Ensil - Ensci Limoges Céramique Industrielle										1	0.0	100.0	2218	1875	45
Banque Epreuves Ccinp  Inter-Filière	Ensil - Ensci Limoges Eau										2	50.0	0.0	1947	1886	28
Banque Epreuves Ccinp  Inter-Filière	Ensil - Ensci Limoges Elt										13	23.1	38.5	2147	2058	28
Banque Epreuves Ccinp  Inter-Filière	Ensil - Ensci Limoges Matériaux										2	0.0	0.0	1703	1717	22
Banque Epreuves Ccinp  Inter-Filière	Ensil - Ensci Limoges Mécatronique										10	20.0	20.0	1633	1558	22
Banque Epreuves Ccinp  Inter-Filière	Concours_Ensil_Ensci_Inter_Fil.	1001	34.2	17.9	705	30.2	18.7	705	30.2	18.7	28					145
Banque Epreuves Ccinp  Inter-Filière	Grenoble Inp - Génie Industriel	1513	31.3	18.3	602	26.1	23.3	130	25.4	26.9	19	10.5	31.6	214	198	76
Banque Epreuves Ccinp  Inter-Filière	Lorraine Inp - Eeigm	424	36.6	18.2	222	36.5	18.9	11	27.3	0.0	0	0.0	0.0	31	30	10
Banque Epreuves Ccinp  Inter-Filière	Lorraine Inp - Ensgsi	812	33.9	17.6	466	30.3	18.0	85	38.8	12.9	7	42.9	28.6	152	171	38
Banque Epreuves Ccinp	Ecole De L'Air Base	701	19.3	23.7	228	12.3	41.2	61	14.8	55.7	3	0.0	0.0	30	24	3
Banque Epreuves Ccinp	Ecole De L'Air Méca	657	18.0	24.4	212	12.3	43.4	57	14.0	57.9	5	20.0	80.0	48	47	5
Banque Epreuves Ccinp	Ecole De L'Air Pilote	742	17.5	21.4	235	12.3	36.6	57	14.0	52.6	15	26.7	53.3	15	14	15
Banque Epreuves Ccinp	Enac Toulouse - Contrôleurs Aériens	964	26.6	20.9	31	38.7	25.8	14	42.9	14.3	4	25.0	25.0	6	6	6
Banque Epreuves Ccinp	Ensai Rennes Civil	1940	29.5	20.8	1229	27.4	24.4	850	28.0	28.5	52	25.0	36.5	385	353	51
Banque Epreuves Ccinp	Ensai Rennes Fonctionnaire (Attaché Insee)	1283	26.2	23.1	899	25.4	27.7	639	26.3	32.1	23	17.4	30.4	414	396	24
Banque Epreuves Ccinp	Ensisa Mulhouse Automatique Et Systèmes Embarqués										13	7.7	38.5	58	59	3
Banque Epreuves Ccinp	Ensisa Mulhouse Informatique Et Réseaux										5	20.0	20.0	21	19	5
Banque Epreuves Ccinp	Ensisa Mulhouse Mécanique										2	50.0	0.0	128	128	5
Banque Epreuves Ccinp	Ensisa Mulhouse Textile Et Fibres										5	80.0	0.0	126	112	2
Banque Epreuves Ccinp	Concours_Ensisa_Mp	1395	30.9	18.6	974	28.0	18.3	159	41.5	17.6	25					15
Banque Epreuves Ccinp	Eost Strasbourg	618	35.6	17.0	346	34.7	17.6	48	47.9	8.3	4	50.0	0.0	16	16	11
Banque Epreuves Ccinp	Esm Saint-Cyr	657	16.3	23.1	150	14.0	41.3	76	11.8	56.6	28	14.3	60.7	30	30	28
Banque Epreuves Ccinp	Lorraine Inp - Enstib	538	36.2	18.8	362	33.7	17.1	16	37.5	18.8	5	20.0	20.0	4	6	6
Concours Polytech Inter-Filière	Ensibs										11	18.2	36.4	4334	4071	20
Concours Polytech Inter-Filière	Ensim Le Mans										7	28.6	0.0	5492	5250	12
Concours Polytech Inter-Filière	Episen - Génie Biomédical Et Santé (Isbs)										2	50.0	0.0	4495	4303	10
Concours Polytech Inter-Filière	Episen - Système D'Information										2	100.0	0.0	3592	2551	3
Concours Polytech Inter-Filière	Episen - Technologie Pour La Santé										2	100.0	0.0	3431	3186	3
Concours Polytech Inter-Filière	Esbs Strasbourg										0	0.0	0.0	1258	1331	3
Concours Polytech Inter-Filière	Esgt Le Mans										1	0.0	0.0	5241	5241	20
Concours Polytech Inter-Filière	Esi Reims - Energetique										1	0.0	0.0	5742	5742	6
Concours Polytech Inter-Filière	Esi Reims - Génie Urbain Et Environnement										1	0.0	0.0	4101	4132	5
Concours Polytech Inter-Filière	Esi Reims - Packaging										4	75.0	25.0	5330	5294	6
Concours Polytech Inter-Filière	Esiab Brest										0	0.0	0.0	5405	5253	5
Concours Polytech Inter-Filière	Esir Rennes - Technologies De L'Information Pour La Santé										2	100.0	50.0	5617	5142	6
Concours Polytech Inter-Filière	Esir Rennes - Matériaux										1	100.0	0.0	3820	3600	6
Concours Polytech Inter-Filière	Esir Rennes - Informatique										7	0.0	57.1	2629	2834	8
Concours Polytech Inter-Filière	Esirem Dijon										9	33.3	22.2	3303	3219	9
Concours Polytech Inter-Filière	Esiroi Saint Denis De La Réunion										0	0.0	0.0	0	0	3
Concours Polytech Inter-Filière	Esix Cherbourg Gsi										2	50.0	0.0	5750	5750	8
Concours Polytech Inter-Filière	Esix Caen Mécatronique Et Systèmes Embarqués										2	50.0	50.0	5630	5362	8
Concours Polytech Inter-Filière	Isat Nevers - Département Mit (Mécanique Et Ingénierie Des Transports)										0	0.0	0.0	1906	1852	5
Concours Polytech Inter-Filière	Isat Nevers - Département Epee (Energies Et Moteurs)										2	0.0	0.0	3293	2907	12
Concours Polytech Inter-Filière	Isat Nevers - Infrastructures Et Réseaux De Transports										2	50.0	50.0	5020	4848	4
Concours Polytech Inter-Filière	Isifc Besanã§On - Génie Biomédical										3	66.7	0.0	3636	3540	10
Concours Polytech Inter-Filière	Isty Vélizy										2	0.0	50.0	4603	4897	3
Concours Polytech Inter-Filière	Polytech Angers Bâtiment : Exploitation, Maintenance Et Sécurité										0	0.0	0.0	5312	5312	2
Concours Polytech Inter-Filière	Polytech Angers Qualité Innovation Fiabilité										2	100.0	50.0	5110	5110	2
Concours Polytech Inter-Filière	Polytech Angers Systèmes Automatisés Et Génie Informatique										2	0.0	50.0	3589	3220	4
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Bâtiment Eco-Construction Energie										0	0.0	0.0	5161	4802	10
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Ecologie Industrielle Et Territoriale										0	0.0	0.0	5642	5357	5
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Informatique Données Usages										4	0.0	25.0	4703	4542	5
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Mécanique Mécatronique Matériaux Composites										2	0.0	50.0	4557	4243	8
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Systèmes Numériques Â€“ Instrumentation										6	50.0	0.0	5057	5122	4
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Biologique										0	0.0	0.0	2768	2857	5
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Civil										10	30.0	20.0	4937	4721	16
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Electrique										1	0.0	0.0	4516	4516	6
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Mathématique Et Modélisation										13	38.5	23.1	4392	3894	14
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Physique										4	50.0	25.0	4763	4618	9
Concours Polytech Inter-Filière	Polytech Grenoble - Géotechnique Et Génie Civil										3	0.0	0.0	4559	4150	6
Concours Polytech Inter-Filière	Polytech Grenoble - Matériaux										3	0.0	33.3	4478	4296	8
Concours Polytech Inter-Filière	Polytech Grenoble - Prévention Des Risques										3	33.3	33.3	5095	4799	7
Concours Polytech Inter-Filière	Polytech Grenoble - Informatique										7	28.6	0.0	3075	2912	8
Concours Polytech Inter-Filière	Polytech Grenoble - Informatique Et Électronique Des Systèmes Embarqués										4	25.0	25.0	3860	3618	5
Concours Polytech Inter-Filière	Enstbb Bordeaux										1	0.0	100.0	1761	1761	2
Concours Polytech Inter-Filière	Polytech Grenoble - Technologies De L'Information Pour La Santé										4	25.0	0.0	4545	4221	5
Concours Polytech Inter-Filière	Polytech Lille - Génie Biologique Et Alimentaire										0	0.0	0.0	4020	3808	4
Concours Polytech Inter-Filière	Polytech Lille - Informatique Et Statistique										8	50.0	12.5	3413	3161	10
Concours Polytech Inter-Filière	Polytech Lille - Génie Civil										5	20.0	0.0	3928	3423	10
Concours Polytech Inter-Filière	Polytech Lille - Instrumentation Et Ingénierie D'Affaires										3	33.3	33.3	5496	5218	5
Concours Polytech Inter-Filière	Polytech Lille - Matériaux										1	0.0	0.0	4604	4236	9
Concours Polytech Inter-Filière	Polytech Lille - Mécanique										5	40.0	40.0	3403	3518	10
Concours Polytech Inter-Filière	Polytech Lille - Systèmes Embarqués										8	12.5	12.5	4085	3597	8
Concours Polytech Inter-Filière	Polytech Lyon - Génie Biomédical										1	100.0	0.0	3486	3688	4
Concours Polytech Inter-Filière	Polytech Lyon - Informatique										3	33.3	33.3	2647	2346	4
Concours Polytech Inter-Filière	Polytech Lyon - Matériaux										1	100.0	0.0	4170	4364	4
Concours Polytech Inter-Filière	Polytech Lyon - Mathématiques Appliquées Et Modélisation										3	0.0	33.3	3350	3341	4
Concours Polytech Inter-Filière	Polytech Lyon - Mécanique										1	0.0	0.0	3538	3431	4
Concours Polytech Inter-Filière	Polytech Lyon - Systèmes Industriels, Robotique										3	0.0	66.7	5077	5020	4
Concours Polytech Inter-Filière	Polytech Marseille - Génie Biomédical										3	100.0	0.0	2970	2814	9
Concours Polytech Inter-Filière	Polytech Marseille - Génie Civil										9	11.1	33.3	4534	4476	12
Concours Polytech Inter-Filière	Polytech Marseille - Génie Industriel Et Informatique										9	11.1	11.1	4778	4577	10
Concours Polytech Inter-Filière	Polytech Marseille - Informatique										4	25.0	75.0	4157	3588	8
Concours Polytech Inter-Filière	Polytech Marseille - Matériaux										2	0.0	0.0	5305	4936	11
Concours Polytech Inter-Filière	Polytech Marseille - Mécanique, Energétique										10	30.0	10.0	4801	3999	17
Concours Polytech Inter-Filière	Polytech Marseille - Microélectronique,Télécommunications										7	42.9	0.0	5438	5297	10
Concours Polytech Inter-Filière	Polytech Montpellier - Informatique Et Gestion										2	0.0	0.0	4251	4344	3
Concours Polytech Inter-Filière	Polytech Montpellier - Matériaux										1	100.0	0.0	5074	5028	7
Concours Polytech Inter-Filière	Polytech Montpellier - Mécanique Et Interactions										0	0.0	0.0	2144	2144	2
Concours Polytech Inter-Filière	Polytech Montpellier - Microélectronique Et Automatique										2	0.0	0.0	4995	4673	5
Concours Polytech Inter-Filière	Polytech Montpellier - Sciences Et Technologies De L'Eau										2	100.0	0.0	4241	4268	7
Concours Polytech Inter-Filière	Polytech Montpellier Génie Biologique Et Agroalimentaire										0	0.0	0.0	3536	3414	5
Concours Polytech Inter-Filière	Polytech Nancy - Energie, Mécanique, Matériaux, Environnement										4	75.0	0.0	4954	4467	18
Concours Polytech Inter-Filière	Polytech Nancy - Management Opérationnel, Maintenance, Maã®Trise Des Risques										5	0.0	0.0	5570	5466	6
Concours Polytech Inter-Filière	Polytech Nancy Informatique, Automatique, Robotique, Réseaux										6	0.0	33.3	4460	4236	8
Concours Polytech Inter-Filière	Polytech Nantes - Ã‰Lectronique Et Technologies Numériques										11	45.5	27.3	4997	4777	10
Concours Polytech Inter-Filière	Polytech Nantes - Ã‰Nergie Électrique										4	25.0	50.0	5390	4852	6
Concours Polytech Inter-Filière	Polytech Nantes - Génie Civil										4	50.0	25.0	4950	4799	7
Concours Polytech Inter-Filière	Polytech Nantes - Génie Des Procédés Et Bioprocédés										1	0.0	0.0	3890	3683	3
Concours Polytech Inter-Filière	Polytech Nantes - Informatique										8	12.5	0.0	3808	3699	9
Concours Polytech Inter-Filière	Polytech Nantes - Matériaux										3	66.7	0.0	5043	4989	10
Concours Polytech Inter-Filière	Polytech Nantes - Thermique, Ã‰Nergétique										3	0.0	66.7	5346	4706	7
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Bâtiments										7	57.1	14.3	3969	4069	12
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Ã‰Lectronique										3	66.7	33.3	3493	3584	10
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Génie Biologique										0	0.0	0.0	2141	2141	2
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Génie De L'Eau										1	100.0	0.0	3342	3326	10
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Informatique										9	33.3	22.2	3480	3237	12
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Mathématiques Appliquées, Modélisation										9	33.3	33.3	2973	2913	14
Concours Polytech Inter-Filière	Polytech Orléans - Génie Civil Et Géo-Environnement										8	50.0	12.5	5351	5057	14
Concours Polytech Inter-Filière	Polytech Orléans - Génie Industriel										1	0.0	0.0	3505	3194	5
Concours Polytech Inter-Filière	Polytech Orléans - Génie Physique Et Systèmes Embarqués										6	16.7	16.7	5599	5480	9
Concours Polytech Inter-Filière	Polytech Orléans - Innovation En Conception Et Matériaux										0	0.0	0.0	5458	5277	8
Concours Polytech Inter-Filière	Polytech Orléans - Technologies Pour L'Ã‰Nergie, L'Aérospatial Et La Motorisation										5	20.0	0.0	4273	3784	14
